paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
2024.acl-short.66,4,"R(y_{i},x_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i},x_{\leq i+k-1, (j,\textbf{0})}) || R(y_{i},y_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i,(j,\textbf{0} )},x_{\leq i+k-1})",,"R(y_{i},x_{j})=\mathds{1}[dropout(x_{j})]\cdot f(y_{i},x_{j})",Relevance of target word \(\text{y}_{i}\) to source word \(\text{x}_{j}\) based on the dropout effect.
2024.acl-short.66,5,"R(y_{i})_{source-side}=\max\{|R(y_{i},x_ {j})|\} || R(y_{i})_{target-side}=\max\{|R(y_{i},y _{j})|\}",,"R_{max}=\max\left( |R(y_{i},x_{j})|, |R(y_{i},y_{j})|\right)",The maximum relevance \(R_{max}\) is determined by the maximum absolute value of the relevance of the target-side and source-side words to the next word to be generated.
2024.acl-short.66,6,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i} )_{source-side}},,TSSR=\frac{R(y_{i})_{target-side}}{R(y_{i})_{source-side}},"The ratio of target-side relevance to source-side relevance (TSSR), indicating the usage of target-side context in generating the next word \(y_{i}\)."
2024.acl-short.68,1,"T_{i}=\operatorname*{Top\_}{d\inM}k\f(s_{i},d)",,"T_{i}=Top-K(R_{Q}(s_{i}),M)",Top-k passages retrieved for medical code \(c_{i}\) based on its surface name \(s_{i}\).
2024.acl-short.68,2,"e_{i}=LLM([Prompt,t_{i,1},\cdots,t_{i,k}])",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq,"e_{i}=LLM(t_{1}, t_{2},\ldots, t_{k})",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq
2024.acl-short.68,3,"h_{i}^{k}=PLM(X_{i}^{k}),\;\;\widehat{y}_{i,1}=MLP ( || _{k\inS}h_{i}^{k})",,"X_{i}^{d}=\{[CLS],D_{t},D_{t-1},\ldots,D_{1}\},\quad D_{i}= || _{c\in D_{i}}(c,e)",where \(D_{i}\) is the concatenation of disease code \(c\) and its summarized knowledge \(e\) for the \(i\)-th visit.
2024.acl-short.68,4,"e_{i}=HyGT(G,V_{i}),\widehat{y}_{i,2}=MLP(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer,"\widehat{y}_{i,2}=f_{\theta}(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer.
2024.acl-short.68,5,"L_{aug}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,1},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,1},\widetilde{y}) || L_{loc}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,2},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,2},\widetilde{y})",,L=L_{1}+L_{2},"where \(\mathcal{L}_{1}\) and \(\mathcal{L}_{2}\) are the loss functions for the models \(g_{\phi}\) and \(f_{\theta}\), respectively."
2024.acl-short.71,1,"hyp^{*}=\operatorname*{arg\,max}_{hyp\inhyps}utility(hyp)",,"hyp^{*}=\arg\max_{hyp\in\{hyp_{1},\ldots,hyp_{n}\}} U(hyp)",\mathit{hyp}^{*}: the selected translation hypothesis; \mathit{hyp}: the set of translation hypotheses; U(\mathit{hyp}): the utility function for a given hypothesis.
2024.acl-short.71,2,"utility(hyp)\approx\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}} metric(hyp,\textit{ref})",,"refs=\{ref_{1},\ldots,ref_{m}\}\sim p(refs|src)",The set of pseudo-references sampled from the model distribution given the source input.
2024.acl-short.71,3,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ ref},,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref},"Aggregate representation of references, calculated as the average of all reference representations."
2024.acl-short.71,4,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})","utility(hyp): approximated utility of the hypothesis; metric(hyp, \overline{ref}): metric score between the hypothesis and the aggregate reference representation."
2024.acl-short.71,5,ChrF_{\beta}=\frac{(1+\beta^{2})\cdotChrP\cdotChrR}{\beta^{2}\cdotChrP+ChrR} || ChrP=\frac{|hyp\cap\textit{ref}|}{|hyp|} and ChrR=\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where

\[\text{ChrP}=\frac{|hyp\cap\textit{ref}|}{|hyp|}\text{ and }\text{ChrR}=\frac{|hyp \cap\textit{ref}|}{|\textit{ref}|},\]

and the parameter \(\beta\) controls the relative importance of precision and recall",ChrF=(1+\beta^2)\cdot\frac{ChrP\cdotChrR}{\beta^2\cdotChrP+ChrR},"ChrF is defined as an F-score over character n-grams, where \(\text{ChrP}\) is the character precision, \(\text{ChrR}\) is the character recall, and \(\beta\) controls the relative importance of precision and recall."
2024.acl-short.71,6,\overline{\textit{ref}}=\frac{1}{m}\underbrace{\biguplus}_{\textit{ref}\in\textit{refs}}\textit{ref},where \(\biguplus\) is an operation that sums up the counts of each n-gram,\overline{ChrP}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\frac{|hyp\cap\textit{ref}|}{|hyp|} and \overline{ChrR}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where \(\overline{\text{ChrP}}\) and \(\overline{\text{ChrR}}\) are the averaged precision and recall across all references, respectively."
2024.acl-short.71,7,"\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}}=emb(\textbf{{hyp}}),\emb(\textbf{{ref}}),\emb(\textbf{{src}})",,"utility(hyp)\approxChrF_{\beta}(hyp,\overline{\textit{ref}})",Expected utility of a hypothesis approximated by calculating ChrF with respect to the aggregate reference representation.
2024.acl-short.71,8,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})",,"score=FFN(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})","The scalar score output by the feed-forward module based on the embeddings of the hypothesis, reference, and source sequence."
2024.acl-short.71,9,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textbf{{ref}}\in\textbf{{ref}}}emb(\textbf{{ref}}),,\overline{\textbf{ref}}=\frac{1}{m}\sum_{\textbf{ref}\in\textit{refs}}emb(\textbf{ref}),where \(\overline{\textbf{ref}}\) is the aggregated embedding of the references.
2024.acl-short.71,10,"comet(\textbf{{hyp}})\approxscore(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",,"comet(hyp)=score(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",where \(\text{comet}(hyp)\) is the predicted quality score for the hypothesis \(\textbf{hyp}\) based on the aggregated reference embeddings \(\overline{\textbf{ref}}\) and the source sequence \(\textbf{src}\).
2024.acl-short.72,1,h_{i}=XLMRoberta-Layer^{1}(x_{i}),"where \(h_{i}\) is the representation of the ""[CLS]"" token",h_{i}=XLM-Roberta(x_{i})\inR^{768},"where \(h_{i}\) is the representation of the ""[CLS]"" token"
2024.acl-short.72,2,\hat{h}_{i}=Transformer(Linear(h_{i})),where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling,"H=Transformer(h_{1}, h_{2},\ldots, h_{n})",where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling
2024.acl-short.72,3,P(y^{k}_{i}=1|x_{i})=Sigmoid(MLP(\hat{h}_{i})),,P(y^{k}_{i}=1|x_{i})=\frac{\exp(\hat{h}_{i}\cdot W^{k})}{\sum_{j=1}^{K}\exp(\hat{h}_{i}\cdot W^{j})},where \(W^{k}\) is the weight vector for the \(k\)-th label and \(K\) is the total number of labels.
2024.acl-short.72,4,"L=\sum_{k=1}^{6}\sum_{i=1}^{n}CrossEntropy(P(y^{k}_{i}|x_{i}), Y^{k}_{i})",where \(\mathcal{Y}^{k}_{i}\) is the ground truth label,L=-\sum_{i=1}^{n}\sum_{k=1}^{K}Y^{k}_{i}\log(P(y^{k}_{i}=1|x_{i}))+(1-Y^{k}_{i})\log(1-P(y^{k}_{i}=1|x_{i})),where \(\mathcal{Y}^{k}_{i}\) is the ground truth label
ICLR_2024_oral_1,1,I(\theta):=E_{\Upsilon\sim p_{\theta}} [\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\bm {\theta}}\log p_{\theta}(\Upsilon)^{\top}],,"I_{\theta}=E_{\theta}\left[\left(\nabla_{\theta}\log p_{\theta}(s,a)\right)\left(\nabla_{\theta}\log p_{\theta}(s,a)\right)^{\top}\right]","The Fisher information matrix \(I_{\mathbf{\theta}}\) is defined in terms of the expected value of the outer product of the gradient of the log-likelihood of the distribution \(p_{\mathbf{\theta}}(s,a)\) with respect to the parameter \(\mathbf{\theta}\)."
ICLR_2024_oral_1,2,E_{D\sim p_{\theta^{\star}}}([\widehat{\theta} (D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}]\succeq T^{-1}\cdotI(\theta^{\star})^ {-1},,Cov(\widehat{\theta}(D))\succeqI(\theta^{\star})^{-1},The covariance of the unbiased estimator \(\widehat{\mathbf{\theta}}(\mathfrak{D})\) is bounded below by the inverse of the Fisher information matrix evaluated at the true parameter \(\mathbf{\theta}^{\star}\).
ICLR_2024_oral_1,3,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]=tr(E_{ D\sim p_{\theta^{\star}}}[(\widehat{\theta}(D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}])\geq T^{-1}\cdottr(I(\theta^{\star})^{-1}),,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta}(D)-\theta^{\star}\|^{2}]\succeq\frac{1}{T}\cdotI(\theta^{\star})^{-1},The mean-squared error of the unbiased estimator \(\widehat{\mathbf{\theta}}(\mathfrak{D})\) is bounded below by the inverse of the Fisher information matrix scaled by the number of samples \(T\).
ICLR_2024_oral_1,4,"I(\theta^{\star},\pi_{exp}):=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{ exp})^{\top}]",,"I(\theta^{\star},\pi_{exp}):=E_{\tau_{real}\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})} [\nabla_{\theta}\log p_{\theta^{\star}}(\tau_{real})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau_{real})^{\top}]",The Fisher information matrix conditioned on the exploration policy \(\pi_{\mathrm{exp}}\) and the true parameter \(\mathbf{\theta}^{\star}\).
ICLR_2024_oral_1,5,"\arg\min_{\pi}tr(I(\theta^{\star},\pi)^{-1})",,"I(\theta^{\star},\pi_{exp})^{-1}=argmin_{\pi}tr(I(\theta^{\star},\pi))",The Fisher information matrix under the exploration policy \(\pi_{\mathrm{exp}}\) is minimized to achieve the smallest estimation error for \(\mathbf{\widehat{\theta}}\).
ICLR_2024_oral_1,6,"s_{h+1}=f_{\theta}(s_{h},a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics","s_{h+1}=f_{\theta}(s_{h}, a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics."
ICLR_2024_oral_1,7,"I(\theta,\pi)=\sigma_{w}^{-2}\cdotE_{p_{\theta}(\cdot\mid\pi)}[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_ {h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]",,"I(\theta^{\star},\pi_{exp})=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}\left[\nabla_{\theta} f_{\theta}(s_h, a_h)\cdot\nabla_{\theta} f_{\theta}(s_h, a_h)^{\top}\right]","Fisher information matrix under the specified dynamics, where \(f_{\mathbf{\theta}}(s_h, a_h)\) represents the nominal dynamics function."
ICLR_2024_oral_1,8,"\pi_{exp}=\arg\min_{\pi}E_{\theta\sim q_{0}}[tr (I(\theta,\pi)^{-1})]",,"\arg\min_{\pi}E_{\theta\simP}[tr(I(\theta,\pi)^{-1})]",where \mathcal{P} is the known parametric family of dynamics.
ICLR_2024_oral_1,9,E_{\theta\sim q_{\theta}}[E_{\tau_{ sim}\sim p_{\theta}(\cdot\midA(\uptau_{real}) )}[\|\uptau_{real}-\uptau_{sim}\|_{2}^{2}]],"where \(p_{\mathbf{\theta}}(\cdot\mid\mathcal{A}(\mathbf{\uptau}_{\mathrm{real}}))\) denotes the distribution over trajectories generated by the simulator with parameter \(\mathbf{\theta}\), and playing the same sequence of actions as were played in \(\mathbf{\uptau}_{\mathrm{real}}\)",q_{\phi}^{\star}=\arg\min_{q_{\phi}}E_{\uptau_{real}}\left[D_{KL}\left(p_{\theta}(\cdot\midA(\uptau_{real}))\|p_{\theta^{\star}}(\cdot\midA(\uptau_{real}))\right)\right],where \(D_{\mathrm{KL} }\) denotes the Kullback-Leibler divergence between the distributions over trajectories generated by the simulator and the real environment.
ICLR_2024_oral_10,1,"R=\{r_{1},\dots,r_{m}\}",where each ray \(\mathbf{r}_{i}\in\mathbb{R}^{6}\) is associated with a known pixel coordinate \(\mathbf{u}_{i}\),r_{i}=u_{i}\\d_{i}\inR^{6},"where \(\mathbf{r}_{i}\) is the ray representation, \(\mathbf{u}_{i}\) is the pixel coordinate, and \(\mathbf{d}_{i}\) is the direction vector of the ray."
ICLR_2024_oral_10,2,"r=\langled,m\rangle\inR^{6}","where \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector, and importantly, is agnostic to the specific point on the ray used to compute it",r=d\\m=d\\p\timesd,"where \(\mathbf{d}\in\mathbb{R}^{3}\) is the direction vector, \(\mathbf{p}\in\mathbb{R}^{3}\) is a point on the ray, and \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector."
ICLR_2024_oral_10,3,"d=R^{\top}K^{-1}u,\qquadm=(-R^{\top}t)\timesd",,"d_{i}=K^{-1}(u_{i},1),\quadm_{i}=p\timesd_{i},\quad\forall i\in\{1,\dots,m\}","where \(\mathbf{d}_{i}\) is the direction of the ray corresponding to pixel coordinate \(\mathbf{u}_{i}\), \(\mathbf{m}_{i}\) is the moment vector for the ray, and \(\mathbf{p}\) is the camera center."
ICLR_2024_oral_10,4,"c=\operatorname*{arg\,min}_{p\inR^{3}}\\sum_{\langled,m\rangle\inR}\lVertp\timesd-m\rVert^{2}",,c=\arg\min_{x}\sum_{i=1}^{m}\left\|r_{i}(x)\right\|^2,where \(\mathbf{c}\) is the camera center in 3D space.
ICLR_2024_oral_10,5,"P=\operatorname*{arg\,min}_{\|H\|=1}\sum_{i=1}^{m}\|Hd_{i}\timesu_{i}\|",,P=\sum_{i=1}^{m}u_{i}d_{i}^{\top},where \(\mathbf{d}_{i}\) is the predicted ray direction corresponding to pixel coordinate \(\mathbf{u}_{i}\).
ICLR_2024_oral_10,6,f_{feat}(I)=f\inR^{p\times p\times d},,t=-Rc,"where \(\mathbf{t}\) is the translation vector, \(\mathbf{R}\) is the rotation matrix, and \(\mathbf{c}\) is the camera center."
ICLR_2024_oral_10,7,"\{\hat{R}\}_{i=1}^{N}=f_{Regress}(\{f_{i},u_{i}\}_{i=1}^{N\cdot p^{2}})",,"f_{input}=concat(f_{feat}(I),u)\inR^{p^{2}\times (d+2)}","where \(\mathbf{f}_{\text{input}}\) is the concatenated feature vector for each patch, and \(\mathbf{u}\) is the pixel coordinate in normalized device coordinates."
ICLR_2024_oral_10,8,L_{recon}=\sum_{i=1}^{N}\|\hat{R}_{i}- R_{i}\|_{2}^{2},,L_{recon}=\sum_{i=1}^{N}\sum_{j=1}^{m}\|\hat{r}_{ij}-r_{ij}\|^{2},"where \(\hat{\mathbf{r}}_{ij}\) is the predicted ray for the \(j\)-th pixel of the \(i\)-th image, and \(\mathbf{r}_{ij}\) is the ground truth ray."
ICLR_2024_oral_10,9,x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution",x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\alpha_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution."
ICLR_2024_oral_10,10,"L(\theta)=E_{t,x_{0},\epsilon}\|x_{0}-f_{\theta }(x_{t},t)\|^{2}",,x_{0}=f_{\theta}(x_{t}),where \(f_{\theta}\) is the denoising network parameterized by \(\theta\).
ICLR_2024_oral_10,11,"\{\hat{R}\}_{i=1}^{N}=f_{Diffusion}(\{f_{i},u_{i},r_{i,t}\}_{i=1}^{N\cdot p^{2}},t) || r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where the noisy rays \(\mathbf{r}_{i,t}\) can be computed as:

\[\mathbf{r}_{i,t}=\sqrt{\bar{\alpha}_{t}}\mathbf{r}_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where \(\mathbf{r}_{i,t}\) is the noisy ray, \(\mathbf{r}_{i}\) is the original ray, and \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) is Gaussian noise."
ICLR_2024_oral_11,1,"O_{ij}=\sum_{v=1}^{k}I[y_{ij}\neq y_{ij}^{(v)}],\forall j\in Y_{i}",where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\),O_{ij}=\frac{1}{k}\sum_{j=1}^{k}I[y_{ij}\notin Y^{(j)}_{i}]\,where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\)
ICLR_2024_oral_11,2,\gamma_{i}=\lceil\tau(|Y_{i}|-1)\rceil,where \(\lceil\cdot\rceil\) is the ceiling function that returns the least integer greater than or equal to the given number,"N_{i}=\lceil O_{ij}\cdot\tau\rceil,\forall j\in Y_{i}",where \(N_{i}\) is the number of eliminated candidate labels for the instance \(\mathbf{x}_{i}\) and \(\tau\) is the specified parameter controlling the pruning extent.
ICLR_2024_oral_11,3,\widetilde{Y}_{i}=Top-\gamma_{i}-argmax_{j\in Y_{i}}(O_{ij}),where \(\mathrm{Top}\text{-}\gamma_{i}\text{-}\mathrm{argmax}_{i}\) returns a subset of indices (i,"J_{i}=Top-\gamma_{i}-argmax_{j} O_{ij},\forall j\in Y_{i}","where \(J_{i}\) is the set of indices of the candidate labels to be eliminated for the instance \((\mathbf{x}_{i},Y_{i})\)."
ICLR_2024_oral_11,4,"P(O_{iy^{\prime}}^{(\xi_{i})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}} ^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime }|-m)}b_{\delta_{k}}(k,j)",,P(incorrect pruning)\leq\sum_{j=1}^{\gamma_{i}} P\left(O_{iy^{\prime}}^{(j)}\geq O_{iy}\right),where \(O_{iy^{\prime}}^{(j)}\) is the \(j\)-th order statistic of the down-voting statistics of the false candidate labels.
ICLR_2024_oral_11,5,"P(O_{iy}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy}^{(\xi_{i}^{1})}<O _{iy})\leqslant\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y^{\prime}_{i}|}{m}\eta^{m}(1-\eta)^{|Y^{\prime}_{i}|-m}b_{\delta_{k}}(k,j)",,"P(O_{iy^{\prime}}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy^{\prime}}^{(\xi_{i}^{1})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime}|-m)}b_{\delta_{k}}(k,j)-\sum_{j=1}^{k}\sum_{m=\xi_{i}^{1}}^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime}|-m)}b_{\delta_{k}}(k,j)",where \(\xi_{i}^{1}=(|Y^{\prime}_{i}|-\gamma_{i}^{1}+1)\) and \(\xi_{i}^{2}=(|Y^{\prime}_{i}|-\gamma_{i}^{2}+1)\).
ICLR_2024_oral_13,1,"q(x_{t}|x_{t-1})=N(x_{t};\sqrt{1-\beta_{t}}x_{t},\beta_{t}I ),\quadfor t\in\{1,...,T\}","where \(\beta_{t}\in(0,1)\) is the scheduled variance at step \(t\)","\beta_{t}\in (0, 1)",where \(\beta_{t}\) is the scheduled variance at step \(t\)
ICLR_2024_oral_13,2,x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where, \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{t})\)","\bar{q}(x_{t}|x_{0})=N(x_{t};\sqrt{\bar{\alpha}_{t}}x_{0},(1-\bar{\alpha}_{t})I),\quadfor t\in\{1,...,T\}","where, \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{i})\)"
ICLR_2024_oral_13,3,\hat{x}_{0}^{t}=\frac{x_{t}-\sqrt{1-\bar{\alpha}_{t}}\epsilon_{\theta}(x_{t}) }{\sqrt{\bar{\alpha}_{t}}},,x_{0}=\frac{x_{t}-\sqrt{1-\bar{\alpha}_{t}}\epsilon_{\theta}(x_{t})}{\sqrt{\bar{\alpha}_{t}}},where \(\epsilon_{\theta}(x_{t})\) is the predicted noise at step \(t\).
ICLR_2024_oral_13,4,"x_{t-1}=\sqrt{\bar{\alpha}_{t-1}}\hat{x}_{0}^{t}+\sqrt{1-\Text-conditional diffusion models, such as Stable Diffusion (Rombach et al., 2022), employ classifier-free diffusion guidance (Rombach et al., 2022) to steer the sampling process. Given a text prompt\(p\), its embedding\(e_{p}=f(p)\) is computed using a pre-trained CLIP text encoder\(f(\cdot)\)(Radford et al., 2021; Cherti et al., 2023). In the reverse process, the conditional sampling adheres to Eq. (3) and Eq. (4), but the predicted noise\(\epsilon_{\theta}(x_{t})\) is changed to:\[\epsilon_{\theta}(x_{t},e_{\theta})+s(\underbrace{\epsilon_{\theta}(x_{t},e_ {p})-\epsilon_{\theta}(x_{t},e_{\theta})}_{text-conditional noise prediction})","where, \(e_{\theta}\) represents the prompt embedding of an empty string, and \(s\) determines the guidance strength, controlling the alignment of the generation to the prompt",x_{t-1}=\frac{1}{\sqrt{1-\beta_{t}}}\left(x_{t}+\sqrt{\beta_{t}}e_{\theta}+\sqrt{s}\epsilon_{\theta}(x_{t})\right),"where, \(e_{\theta}\) represents the prompt embedding of an empty string, and \(s\) determines the guidance strength, controlling the alignment of the generation to the prompt."
ICLR_2024_oral_13,5,"d=\frac{1}{T}\sum_{t=1}^{T}\|\epsilon_{\theta}(x_{t},e_{p})-\epsilon_{\theta} (x_{t},e_{\theta})\|_{2}",,"M=\left\|\epsilon_{\theta}(x_{T}, e_{p})-\epsilon_{\theta}(x_{T}, e_{\theta})\right\|",where \(M\) denotes the magnitude of the text-conditional noise prediction.
ICLR_2024_oral_13,6,"L(x_{t},e)=\|\epsilon_{\theta}(x_{t},e)-\epsilon_{\theta}(x_{t},e_{\emptyset})\|_{2}",,"\min_{e}\|\epsilon_{\theta}(x_{t},e)-\epsilon_{\theta}(x_{t},e_{\theta})\|_{2}",where \(e\) is the prompt embedding of the prompt \(p\) with \(N\) tokens.
ICLR_2024_oral_13,7,"SS_{e^{i}}=\frac{1}{T}\sum_{t=1}^{T}\|\nabla_{e^{i}}L(x_{t}, e)\|_{2}",,"s_{i}=\|\epsilon_{\theta}(x_{t},e_{i})-\epsilon_{\theta}(x_{t},e_{\emptyset})\|_{2}",where \(s_{i}\) represents the significance score for the token at position \(i\) in the prompt embedding \(e\).
ICLR_2024_oral_14,1,"F^{*}&=\operatorname*{argmax}_{F}p(F|D _{src},D_{tgt})=\operatorname*{argmax}_{F}p(D_{src},D_{tgt}|F)\cdot p(F)\\&=\operatorname*{argmax}_{F}\{\underbrace{\log p(D_{src},D _{tgt}|F)}_{data term}+\underbrace{\log p(F)}_{prior term}\}",,"F^{*}=\arg\max_{F} p(F|D_{src},D_{tgt})",Optimal correspondence field that maximizes the posterior probability given the feature descriptors.
ICLR_2024_oral_14,2,"X_{t}=\sqrt{\alpha_{t}}X_{0}+\sqrt{1-\alpha_{t}}Z,\quad Z\simN(0,I)",where \(\alpha_{t}=\prod_{i=1}^{t}(1-\beta_{i})\),\alpha_{t}=\prod_{i=1}^{t}(1-\beta_{i}),where \(\alpha_{t}\) is the cumulative product of the variance schedule up to time step \(t\).
ICLR_2024_oral_14,3,"X_{t-1}=\sqrt{\alpha_{t-1}}F_{\theta}(X_{t},t;K)+\frac{\sqrt{1-\alpha_{t-1}-\sigma_{t}^{2}}}{\sqrt{1-\alpha_{t}}}\Big{(}X_{t}-\sqrt{\alpha_{ t}}F_{\theta}(X_{t},t;K)\Big{)}+\sigma_{t}Z",where \(\sigma_{t}\) is the covariance value of Gaussian distribution at time step \(t\),"X_{t-1}=\mu_{\theta}(X_{t},t)+\sigma_{\theta}(X_{t},t)Z',\quad Z'\simN(0,I)",where \(\sigma_{t}\) is the covariance value of Gaussian distribution at time step \(t\)
ICLR_2024_oral_14,4,"F^{*}=F_{\theta}(D_{src},D_{tgt})\approx\underset{F }{argmax}\\underbrace{\log p(D_{src},D_{tgt}|F)}_{data term}","where \(\mathcal{F}_{\theta}(\cdot)\) and \(\theta\) represent a feed-forward network and its parameters, respectively","F^{*}=\operatorname*{argmax}_{F}\log p(D_{src},D_{tgt}|F)+F_{\theta}(F;\theta)","where \(\mathcal{F}_{\theta}(\cdot)\) and \(\theta\) represent a feed-forward network and its parameters, respectively"
