paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
2024.acl-short.62,3,"&L=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma(R(\tau^{i})-R(\tau^{j}))]\\&=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma((\frac{1}{T^{i}}-\frac{1}{T^{j}})\sum_{t\in U_{0}}r_{t}\\&+\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{1}{T^{j}}\sum_ {t\in U_{1}}r_{t}^{j})]",,L_{NLL}=-\log\sigma\left(\frac{1}{|U_1|}\sum_{t\in U_1}\left( r_t^i-r_t^j\right)\right ),The negative log-likelihood loss is computed using the sigmoid of the average reward difference over the changed tokens between responses \(\tau^i\) and \(\tau^j\).
2024.acl-short.62,4,"L\approx-E_{(\tau^{i},\tau^{j} )\simD}[\log\sigma(\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{ 1}{T^{j}}\sum_{t\in U_{1}}r_{t}^{j})]",,"L=-E_{(\tau^{i},\tau^{j})\simD}\left[\log\sigma\left(\frac{1}{T}\sum_{t\in U_{1}} r_{t}^{i}-\frac{1}{T}\sum_{t\in U_{1}} r_{t}^{j}\right)\right]",where \(T\) is the (equal) length of both responses and \(U_{1}\) indexes the changed tokens.
2024.acl-short.66,1,"H(t,a)=\mathds{1}[\{(i,t)\in a\}=\varnothing]",,"\hat{y}_{t} is a hallucination\iff\forall j,\, a_{t,j}=0","A target word \(\hat{y}_{t}\) is considered a hallucination if it is not aligned to any source word, i.e., all alignment scores \(a_{t,j}\) are zero."
2024.acl-short.66,2,"HR(x,\hat{y},a)=\frac{1}{|\hat{y}|}\sum_{t=1}^{|\hat{y}|}H(t,a)",,"HR=\frac{\sum_{t=1}^{T} H(t,a)}{T}",The Hallucination Rate (HR) is the proportion of hallucinated target words among all target words in a sentence.
2024.acl-short.66,3,"H_{wait-k}(t,a)=\mathds{1}[\{(s,t)\in a\mid s\geq t+k\}=\varnothing]",,"GHall(t, a, g)=\mathds{1}\left[\{(i, t)\in a\mid i\leq g(t)\}=\varnothing\right]",GHall indicates whether target word \(\hat{y}_t\) is a hallucination with respect to the source prefix up to position \(g(t)\).
2024.acl-short.66,4,"R(y_{i},x_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i},x_{\leq i+k-1, (j,\textbf{0})}) || R(y_{i},y_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i,(j,\textbf{0} )},x_{\leq i+k-1})",,"R(y_{i}, w_{j})=f(y_{i}\midEnc(x_{1:i+k-1}\setminus w_{j}),Dec(y_{<i}\setminus w_{j}))-f(y_{i}\midEnc(x_{1:i+k-1}),Dec(y_{<i}))","The relevance \(R(\text{y}_{i}, w_{j})\) is defined as the difference in the model's output for \(\text{y}_{i}\) when the word \(w_{j}\) (either a source word \(\text{x}_{j}\) or a target word \(\text{y}_{j}\)) is deactivated from the encoder or decoder network, respectively, compared to when all words are present."
2024.acl-short.66,5,"R(y_{i})_{source-side}=\max\{|R(y_{i},x_ {j})|\} || R(y_{i})_{target-side}=\max\{|R(y_{i},y _{j})|\}",,"SR_i &=\max_{j} |R(y_i,x_j)|\\TR_i &=\max_{j} |R(y_i,y_j)|","SR\(_i\) and TR\(_i\) denote the maximum absolute relevance of source-side and target-side words to the generation of \(\text{y}_i\), respectively."
2024.acl-short.66,6,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i} )_{source-side}},,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i})_{source-side}},The TSSR for word \(\text{y}_{i}\) is defined as the ratio of its maximum target-side relevance to its maximum source-side relevance.
2024.acl-short.68,1,"T_{i}=\operatorname*{Top\_}{d\inM}k\f(s_{i},d)",,"T_{i}=TopK_{d\inM}\left( f(s_{i}, d)\right)",The set of top-\(k\) passages \(\mathcal{T}_{i}\) for medical code \(c_{i}\) is obtained by selecting the \(k\) passages \(d\) from the corpus \(\mathcal{M}\) with the highest similarity scores to the surface name \(s_{i}\).
2024.acl-short.68,2,"e_{i}=LLM([Prompt,t_{i,1},\cdots,t_{i,k}])",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq,e_{i}=LLM(T_{i}),"\(e_{i}\) is the summarized knowledge for medical code \(c_{i}\), generated by applying the LLM to the retrieved passages \(\mathcal{T}_{i}\)."
2024.acl-short.68,3,"h_{i}^{k}=PLM(X_{i}^{k}),\;\;\widehat{y}_{i,1}=MLP ( || _{k\inS}h_{i}^{k})",,"\hat{y}_{i}=g_{\phi}(X_{i}^{d},X_{i}^{m},X_{i}^{p})","where \(\hat{y}_{i}\) is the predicted outcome for patient \(p_{i}\) given the flattened documents for diseases, medications, and procedures."
2024.acl-short.68,4,"e_{i}=HyGT(G,V_{i}),\widehat{y}_{i,2}=MLP(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer,"\widehat{y}_{i,2}=f_{\theta}(v_{i})","where \(v_{i}\) is the hospital visit for patient \(p_{i}\) and \(f_{\theta}\) is the local model (e.g., HyGT) producing the prediction \(\widehat{y}_{i,2}\)."
2024.acl-short.68,5,"L_{aug}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,1},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,1},\widetilde{y}) || L_{loc}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,2},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,2},\widetilde{y})",,"L=\lambda_{1}\cdotL_{task}(\widehat{y}_{i,1}, y_{i})+\lambda_{2}\cdotL_{task}(\widehat{y}_{i,2}, y_{i})+\lambda_{3}\cdotL_{cons}(\widehat{y}_{i,1},\widehat{y}_{i,2})","The overall co-training loss combines the task losses for both predictors and a consistency loss between their predictions, weighted by hyperparameters \(\lambda_{1}\), \(\lambda_{2}\), and \(\lambda_{3}\)."
2024.acl-short.71,1,"hyp^{*}=\operatorname*{arg\,max}_{hyp\inhyps}utility(hyp)",,"hyp^{*}=\arg\max_{hyp_i\inhyp}E_{hyp_j\sim p(\cdot)}\left[ U(hyp_i,hyp_j)\right]",The optimal hypothesis \(\mathit{hyp}^{*}\) is selected by maximizing the expected utility \(U\) over the distribution of hypotheses \(p(\cdot)\).
2024.acl-short.71,2,"utility(hyp)\approx\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}} metric(hyp,\textit{ref})",,"utility(hyp)\approx\frac{1}{m}\sum_{i=1}^{m}metric(hyp,ref_i)",The utility of a hypothesis is approximated as the average metric score between the hypothesis and each of the m sampled references.
2024.acl-short.71,3,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ ref},,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref},The aggregate reference representation \(\overline{\textit{ref}}\) is computed as the average of the representations of all sampled references in the set \(\textit{refs}\).
2024.acl-short.71,4,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",The utility of a hypothesis is approximated by computing the metric between the hypothesis and the aggregated reference representation.
2024.acl-short.71,5,ChrF_{\beta}=\frac{(1+\beta^{2})\cdotChrP\cdotChrR}{\beta^{2}\cdotChrP+ChrR} || ChrP=\frac{|hyp\cap\textit{ref}|}{|hyp|} and ChrR=\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where

\[\text{ChrP}=\frac{|hyp\cap\textit{ref}|}{|hyp|}\text{ and }\text{ChrR}=\frac{|hyp \cap\textit{ref}|}{|\textit{ref}|},\]

and the parameter \(\beta\) controls the relative importance of precision and recall",chrF=\frac{2\cdotprecision\cdotrecall}{precision+recall},chrF is the F-score computed from character n-gram precision and recall between a hypothesis and a reference.
2024.acl-short.71,6,\overline{\textit{ref}}=\frac{1}{m}\underbrace{\biguplus}_{\textit{ref}\in\textit{refs}}\textit{ref},where \(\biguplus\) is an operation that sums up the counts of each n-gram,\overline{\textit{ref}}[g]=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref}[g],\(\overline{\textit{ref}}[g]\) is the average count of n-gram \(g\) across all references in the set \(\textit{refs}\).
2024.acl-short.71,7,"\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}}=emb(\textbf{{hyp}}),\emb(\textbf{{ref}}),\emb(\textbf{{src}})",,"h_{src},\h_{hyp},\h_{ref}\inR^{d}","where \(\mathbf{h}_{\text{src}}\), \(\mathbf{h}_{\text{hyp}}\), and \(\mathbf{h}_{\text{ref}}\) are the \(d\)-dimensional embeddings of the source, hypothesis, and reference sentences, respectively."
2024.acl-short.71,8,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})",,"COMET(hyp, ref, src)=f(\textbf{hyp},\textbf{ref},\textbf{src})","The function \(f\) is a feed-forward neural network that takes the embeddings of the hypothesis, reference, and source as input and outputs a scalar quality score."
2024.acl-short.71,9,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textbf{{ref}}\in\textbf{{ref}}}emb(\textbf{{ref}}),,\overline{\textbf{ref}}=\frac{1}{m}\sum_{\textbf{ref}\in\textbf{refs}}\textbf{ref},The aggregated reference embedding \(\overline{\textbf{ref}}\) is computed as the mean of the individual reference embeddings \(\textbf{ref}\) over the set of references \(\textbf{refs}\).
2024.acl-short.71,10,"comet(\textbf{{hyp}})\approxscore(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",,"comet(\textbf{hyp})=score(\textbf{hyp},\\overline{\textbf{ref}},\\textbf{src})",where \(\overline{\textbf{ref}}\) is the aggregated reference embedding.
2024.acl-short.72,1,h_{i}=XLMRoberta-Layer^{1}(x_{i}),"where \(h_{i}\) is the representation of the ""[CLS]"" token",h_{i}=XLMR(x_{i}),\(h_{i}\) is the 768-dimensional representation of the \(i\)-th DOM node encoded by the first layer of XLM-Roberta.
2024.acl-short.72,2,\hat{h}_{i}=Transformer(Linear(h_{i})),where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling,H'=Transformer(H),where \(H'\) denotes the encoded node representations output by the 3-layer transformer model.
2024.acl-short.72,3,P(y^{k}_{i}=1|x_{i})=Sigmoid(MLP(\hat{h}_{i})),,P(y^{k}_{i}=1|x_{i})=\sigma\left(W_{k}\hat{h}_{i}+b_{k}\right),"where \(W_{k}\) and \(b_{k}\) are the weights and bias for the \(k\)-th label, and \(\sigma\) denotes the sigmoid function."
2024.acl-short.72,4,"L=\sum_{k=1}^{6}\sum_{i=1}^{n}CrossEntropy(P(y^{k}_{i}|x_{i}), Y^{k}_{i})",where \(\mathcal{Y}^{k}_{i}\) is the ground truth label,L=-\frac{1}{n}\sum_{i=1}^{n}\sum_{k=1}^{6}\left[ y^{k}_{i}\log P(y^{k}_{i}=1|x_{i})+(1-y^{k}_{i})\log (1-P(y^{k}_{i}=1|x_{i}))\right],where \(L\) is the average binary cross-entropy loss over all nodes and label categories.
ICLR_2024_oral_1,1,I(\theta):=E_{\Upsilon\sim p_{\theta}} [\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\bm {\theta}}\log p_{\theta}(\Upsilon)^{\top}],,I(\theta) :=E_{\Upsilon\sim p_{\theta}(\cdot\mid\pi)}\left[\nabla_{\theta}\log p_{\theta}(\Upsilon\mid\pi)\nabla_{\theta}\log p_{\theta}(\Upsilon\mid\pi)^\top\right],The Fisher information matrix \(\mathcal{I}(\mathbf{\theta})\) is the expected outer product of the score function of the trajectory distribution under parameter \(\mathbf{\theta}\) and policy \(\pi\).
ICLR_2024_oral_1,2,E_{D\sim p_{\theta^{\star}}}([\widehat{\theta} (D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}]\succeq T^{-1}\cdotI(\theta^{\star})^ {-1},,Cov\left[\widehat{\theta}(D)\right]\succeq\frac{1}{T}I(\theta^{\star})^{-1},The covariance of any unbiased estimator \(\widehat{\mathbf{\theta}}(\mathfrak{D})\) is lower bounded by the inverse Fisher information scaled by the number of samples \(T\).
ICLR_2024_oral_1,3,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]=tr(E_{ D\sim p_{\theta^{\star}}}[(\widehat{\theta}(D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}])\geq T^{-1}\cdottr(I(\theta^{\star})^{-1}),,E_{D\sim p_{\theta^{\star}}}\left[\|\widehat{\theta}(D)-\theta^{\star}\|^{2}\right]\geqTr\left(T^{-1}\cdotI(\theta^{\star})^{-1}\right),The mean-squared error of any unbiased estimator of \(\mathbf{\theta}^{\star}\) is lower bounded by the trace of the inverse Fisher information matrix scaled by \(T^{-1}\).
ICLR_2024_oral_1,4,"I(\theta^{\star},\pi_{exp}):=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{ exp})^{\top}]",,I(\theta^{\star};\pi_{exp}):=E_{\Upsilon\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}\left[\nabla_{\theta}\log p_{\theta^{\star}}(\Upsilon\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\Upsilon\mid\pi_{exp})^{\top}\right],The Fisher information matrix under exploration policy \(\pi_{\mathrm{exp}}\) quantifies the information about \(\mathbf{\theta}^{\star}\) contained in trajectories generated by \(\pi_{\mathrm{exp}}\).
ICLR_2024_oral_1,5,"\arg\min_{\pi}tr(I(\theta^{\star},\pi)^{-1})",,"\pi_{exp}^{\star}\in\arg\min_{\pi_{exp}}~tr\left(I(\theta^{\star},\pi_{exp})^{-1}\right)",The optimal exploration policy minimizes the trace of the inverse Fisher information matrix with respect to the exploration policy.
ICLR_2024_oral_1,6,"s_{h+1}=f_{\theta}(s_{h},a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics","s_{h+1}\sim P_{\theta}(\cdot\mid s_h, a_h)",The next state \(s_{h+1}\) is sampled from the transition kernel \(P_{\mathbf{\theta}}\) given the current state \(s_h\) and action \(a_h\).
ICLR_2024_oral_1,7,"I(\theta,\pi)=\sigma_{w}^{-2}\cdotE_{p_{\theta}(\cdot\mid\pi)}[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_ {h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]",,"I(\theta,\pi)=E_{\tau\sim p_{\theta}(\cdot\mid\pi)}\left[\sum_{h=1}^{H}\nabla_{\theta} f_{\theta}(s_h, a_h)^{\top}\Sigma_w^{-1}\nabla_{\theta} f_{\theta}(s_h, a_h)\right]","where \(\Sigma_w = \sigma_w^2 I\) is the covariance of the Gaussian process noise, and the expectation is over trajectories induced by policy \(\pi\) under parameter \(\mathbf{\theta}\)."
ICLR_2024_oral_1,8,"\pi_{exp}=\arg\min_{\pi}E_{\theta\sim q_{0}}[tr (I(\theta,\pi)^{-1})]",,"\arg\min_{\pi}\;E_{\theta\sim\rho}\left[tr\left(I(\theta,\pi)^{-1}\right)\right]",Optimal exploration policy under domain randomization minimizes the expected trace of the inverse Fisher information over a distribution \(\rho\) on parameters \(\mathbf{\theta}\).
ICLR_2024_oral_1,9,E_{\theta\sim q_{\theta}}[E_{\tau_{ sim}\sim p_{\theta}(\cdot\midA(\uptau_{real}) )}[\|\uptau_{real}-\uptau_{sim}\|_{2}^{2}]],"where \(p_{\mathbf{\theta}}(\cdot\mid\mathcal{A}(\mathbf{\uptau}_{\mathrm{real}}))\) denotes the distribution over trajectories generated by the simulator with parameter \(\mathbf{\theta}\), and playing the same sequence of actions as were played in \(\mathbf{\uptau}_{\mathrm{real}}\)","E_{\theta\sim q_{\phi}}\left[\ell\left(\uptau_{real},\,p_{\theta}(\cdot\mid\pi_{exp})\right)\right]",Expected loss between the real trajectory and simulated trajectories under parameter distribution \(q_{\mathbf{\phi}}\).
ICLR_2024_oral_10,1,"R=\{r_{1},\dots,r_{m}\}",where each ray \(\mathbf{r}_{i}\in\mathbb{R}^{6}\) is associated with a known pixel coordinate \(\mathbf{u}_{i}\),"r_{i}=(o_{i},d_{i})","Each camera is represented as a set of rays \(\mathbf{r}_{i}\), where each ray is defined by its origin \(\mathbf{o}_{i}\) and direction \(\mathbf{d}_{i}\)."
ICLR_2024_oral_10,2,"r=\langled,m\rangle\inR^{6}","where \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector, and importantly, is agnostic to the specific point on the ray used to compute it",r=d\\p\timesd,where \(\mathbf{r}\) is the 6D Plücker coordinate representation of a ray with direction \(\mathbf{d}\) passing through point \(\mathbf{p}\).
ICLR_2024_oral_10,3,"d=R^{\top}K^{-1}u,\qquadm=(-R^{\top}t)\timesd",,"d_{i}=R^{\top}K^{-1}\tilde{u}_{i},\quadm_{i}=c\timesd_{i}",where \(\tilde{\mathbf{u}}_{i}\) is the homogeneous pixel coordinate and \(\mathbf{c}\) is the camera center in world coordinates.
ICLR_2024_oral_10,4,"c=\operatorname*{arg\,min}_{p\inR^{3}}\\sum_{\langled,m\rangle\inR}\lVertp\timesd-m\rVert^{2}",,c=\arg\min_{x\inR^3}\sum_{i=1}^m\left\| (d_i\times (x-p_i))\right\|^2,The camera center \(\mathbf{c}\) is estimated as the point minimizing the sum of squared distances to all rays in the bundle.
ICLR_2024_oral_10,5,"P=\operatorname*{arg\,min}_{\|H\|=1}\sum_{i=1}^{m}\|Hd_{i}\timesu_{i}\|",,"P=\operatorname*{arg\,min}_{P\inR^{3\times 3}}\sum_{i=1}^{m}\left\|d_i^{pred}-Pd_i^{identity}\right\|^2",where \(\mathbf{d}_i^{\text{pred}}\) are the predicted ray directions and \(\mathbf{d}_i^{\text{identity}}\) are the corresponding directions from the identity camera.
ICLR_2024_oral_10,6,f_{feat}(I)=f\inR^{p\times p\times d},,"F=\{f_1,\dots,f_m\}","where $\mathbf{F}$ is the set of $m$ patch features extracted from the image, with each $\mathbf{f}_i$ corresponding to a patch and its associated ray."
ICLR_2024_oral_10,7,"\{\hat{R}\}_{i=1}^{N}=f_{Regress}(\{f_{i},u_{i}\}_{i=1}^{N\cdot p^{2}})",,\hat{r}_{i}=f_{ray}\left(\left[f_{i};u_{i}\right]\right),"where \(\hat{\mathbf{r}}_{i}\) is the predicted ray for patch \(i\), computed from the concatenated spatial feature \(\mathbf{f}_{i}\) and normalized pixel coordinate \(\mathbf{u}_{i}\) via the ray regression network \(f_{\text{ray}}\)"
ICLR_2024_oral_10,8,L_{recon}=\sum_{i=1}^{N}\|\hat{R}_{i}- R_{i}\|_{2}^{2},,"L_{ray}=\frac{1}{N p^2}\sum_{i=1}^{N}\sum_{j=1}^{p^2}\left\|\hat{r}_{i,j}-r_{i,j}\right\|_2^2","The ray reconstruction loss \(\mathcal{L}_{\text{ray}}\) is the mean squared error between predicted rays \(\hat{\mathbf{r}}_{i,j}\) and ground truth rays \(\mathbf{r}_{i,j}\) over all images and patches."
ICLR_2024_oral_10,9,x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution","q(x_{t}|x_{0})=N(x_{t};\sqrt{\alpha_{t}}x_{0}, (1-\alpha_{t})I)","where \(\mathbf{x}_{t}\) is the noisy sample at time \(t\), \(\mathbf{x}_{0}\) is the original sample, and \(\alpha_{t}\) controls the noise schedule."
ICLR_2024_oral_10,10,"L(\theta)=E_{t,x_{0},\epsilon}\|x_{0}-f_{\theta }(x_{t},t)\|^{2}",,"\hat{x}_{0}=f_{\theta}(x_{t}, t)",where \(f_{\theta}\) is a neural network parameterized by \(\theta\) that predicts the original (denoised) sample \(\mathbf{x}_{0}\) from the noisy input \(\mathbf{x}_{t}\) and timestep \(t\)
ICLR_2024_oral_10,11,"\{\hat{R}\}_{i=1}^{N}=f_{Diffusion}(\{f_{i},u_{i},r_{i,t}\}_{i=1}^{N\cdot p^{2}},t) || r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where the noisy rays \(\mathbf{r}_{i,t}\) can be computed as:

\[\mathbf{r}_{i,t}=\sqrt{\bar{\alpha}_{t}}\mathbf{r}_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","\{\hat{R}\}_{i=1}^{N}=f_{Diffuser}(\{f_{i},u_{i},\tilde{R}_{i}, t\}_{i=1}^{N\cdot p^{2}})","where \(\tilde{\mathcal{R}}_{i}\) are the noisy rays at timestep \(t\), and \(f_{\text{Diffuser}}\) is the denoising network conditioned on features, pixel coordinates, noisy rays, and time embedding."
ICLR_2024_oral_11,1,"O_{ij}=\sum_{v=1}^{k}I[y_{ij}\neq y_{ij}^{(v)}],\forall j\in Y_{i}",where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\),O_{ij}=\sum_{l=1}^{k}I\left[ y_{ij}\notin Y_{i}^{(l)}\right],$O_{ij}$ denotes the number of times the $j$-th candidate label $y_{ij}$ of instance $\mathbf{x}_i$ does not appear in the candidate label sets $Y_{i}^{(l)}$ of its $k$-nearest neighbors.
ICLR_2024_oral_11,2,\gamma_{i}=\lceil\tau(|Y_{i}|-1)\rceil,where \(\lceil\cdot\rceil\) is the ceiling function that returns the least integer greater than or equal to the given number,r_{i}=\sum_{j\in Y_{i}}I[O_{ij}\geq\tau],The number of eliminated candidate labels for instance \(\mathbf{x}_{i}\) is the count of its candidate labels whose \(O_{ij}\) exceeds the pruning threshold \(\tau\).
ICLR_2024_oral_11,3,\widetilde{Y}_{i}=Top-\gamma_{i}-argmax_{j\in Y_{i}}(O_{ij}),where \(\mathrm{Top}\text{-}\gamma_{i}\text{-}\mathrm{argmax}_{i}\) returns a subset of indices (i,"S_{i}=arg\,max_{\substack{A\subseteq Y_{i}\\|A|=\gamma_{i}}}\sum_{j\inA} O_{ij}",The set \(\mathcal{S}_{i}\) contains the \(\gamma_{i}\) candidate labels of instance \(\mathbf{x}_{i}\) with the highest down-voting values \(O_{ij}\).
ICLR_2024_oral_11,4,"P(O_{iy^{\prime}}^{(\xi_{i})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}} ^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime }|-m)}b_{\delta_{k}}(k,j)",,P\left(O_{iy} > O_{iy^{\prime}}^{(|Y_{i}^{\prime}|-\gamma_{i}+1)}\right)\leq\sum_{m=0}^{k}P(O_{iy}=m)\cdotP\left(\sum_{y^{\prime}\in Y_{i}^{\prime}}I[O_{iy^{\prime}}\geq m]\geq\gamma_{i}\right),"where \(O_{iy}\) is the down-voting statistic for the true label, \(O_{iy^{\prime}}\) are the down-voting statistics for false candidate labels, and \(O_{iy^{\prime}}^{(|Y_{i}^{\prime}|-\gamma_{i}+1)}\) is the \((|Y_{i}^{\prime}|-\gamma_{i}+1)\)-th order statistic among the false candidate labels."
ICLR_2024_oral_11,5,"P(O_{iy}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy}^{(\xi_{i}^{1})}<O _{iy})\leqslant\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y^{\prime}_{i}|}{m}\eta^{m}(1-\eta)^{|Y^{\prime}_{i}|-m}b_{\delta_{k}}(k,j)",,"P(O_{iy^{\prime}}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy^{\prime}}^{(\xi_{i}^{1})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}^{1}}^{\xi_{i}^{2}-1}\binom{|Y_{i}^{\prime}|}{m}\eta^{m} (1-\eta)^{(|Y_{i}^{\prime}|-m)} b_{\delta_{k}}(k,j)",where \(\xi_{i}^{1} = (|Y_{i}^{\prime}|-\gamma_{i}^{1}+1)\) and \(\xi_{i}^{2} = (|Y_{i}^{\prime}|-\gamma_{i}^{2}+1)\).
ICLR_2024_oral_13,1,"q(x_{t}|x_{t-1})=N(x_{t};\sqrt{1-\beta_{t}}x_{t},\beta_{t}I ),\quadfor t\in\{1,...,T\}","where \(\beta_{t}\in(0,1)\) is the scheduled variance at step \(t\)",q(x_{1:T}\mid x_{0})=\prod_{t=1}^{T} q(x_{t}\mid x_{t-1}),The joint distribution of the forward diffusion process is given by the product of conditional Gaussians at each timestep.
ICLR_2024_oral_13,2,x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where, \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{t})\)","q(x_{t}|x_{0})=N\left(x_{t};\sqrt{\bar{\alpha}_{t}} x_{0}, (1-\bar{\alpha}_{t})I\right)",where \(\bar{\alpha}_{t} = \prod_{s=1}^{t} (1 - \beta_{s})\) is the cumulative product of the noise schedule up to step \(t\).
ICLR_2024_oral_13,3,\hat{x}_{0}^{t}=\frac{x_{t}-\sqrt{1-\bar{\alpha}_{t}}\epsilon_{\theta}(x_{t}) }{\sqrt{\bar{\alpha}_{t}}},,"\hat{x}_{0}=\frac{x_{t}-\sqrt{1-\bar{\alpha}_{t}}\,\epsilon_{\theta}(x_{t})}{\sqrt{\bar{\alpha}_{t}}}",where \(\hat{x}_{0}\) denotes the predicted clean data sample given the noisy input \(x_{t}\) and the noise estimate \(\epsilon_{\theta}(x_{t})\).
