paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICLR_2024_oral_37,6,"\hat{z}_{m^{\prime}}^{k}=z_{m}^{k}+\int_{t_{m}}^{t_{m^{\prime}}}f_{k}(\hat{z}_ {s}^{k},s)ds+\int_{t_{m}}^{t_{m^{\prime}}}g_{k}(\hat{z}_{s}^{k},s)dB_{s}","where the latent variable \(\hat{z}_{m^{\prime}}^{k}\) is transformed from \(m\)-th domains latent variable \(z_{m}^{k}\), and \(f_{k}\) is the drift function of the \(k\)-th class to capture the evolving patterns, and \(g_{k}\) is the diffusion function of the \(k\)-th class to characterize the stochastics of the latent representations","z_{t_{m'}}=z_{t_{m}}+\int_{t_{m}}^{t_{m'}} f_k(z_s, s)ds+\int_{t_{m}}^{t_{m'}} g_k(z_s, s)dB_s","where \(z_{t_m}\) is the initial latent state at time \(t_m\) for a sample of class \(k\), \(z_{t_{m'}}\) is the latent state at future time \(t_{m'} > t_m\), \(f_k\) and \(g_k\) are class-specific drift and diffusion functions, and \(B_s\) is a Brownian motion."
ICLR_2024_oral_37,7,J_{mle}=\sum_{m=1}^{M}\sum_{k=1}^{K}\sum_{i=1}^{N_{B}}-\frac{1}{MKN_ {B}}\Big{(}\logD(z=\hat{z}_{i|m+1}^{k}|z=z_{i|m}^{k})+\logD \big{(}z=\hat{z}_{i|m+\lambda}^{k}|z=z_{i|m}^{k}\big{)}\Big{)},,"L_{path}=E_{(z_{m}^{k},\hat{z}_{m+\lambda}^{k},\hat{z}_{m+1}^{k})\inT}\left[-\log p\left(\hat{z}_{m+\lambda}^{k}\mid z_{m}^{k}\right)-\log p\left(\hat{z}_{m+1}^{k}\mid\hat{z}_{m+\lambda}^{k}\right)\right]","The path alignment loss defined as the expected negative log-likelihood of the intermediate and next state given the current state under the SDE-EDG model, over the IFGET triplets."
ICLR_2024_oral_37,8,"D(y=k|z,t=t_{m})=\frac{D(z|y=k,t=t_{m})\timesD(y=k|t=t_{m})}{\sum_{k^{\prime}=1}^{K}D(z|y=k^{\prime},t=t_{m})\timesD(y=k^{\prime}|t=t_{m})}","where we model \(\mathcal{D}(z|y=k,t=t_{m})\) with non-parametric model, and \(\mathcal{D}(y|t=t_{m})\) as a neural net with input as timestamp \(t\), function denoted as \(r(t)\)","P(y|z, t)=\frac{P(z|y, t) P(y|t)}{P(z|t)}","The predictive distribution of class label \(y\) given latent representation \(z\) at time \(t\), where \(P(z|y,t)\) is the likelihood of \(z\) under class \(y\) and time \(t\), \(P(y|t)\) is the class prior at time \(t\), and \(P(z|t)\) is the marginal distribution of \(z\) at time \(t\)."
ICLR_2024_oral_37,9,"D(z|y=k,t=t_{m})=\frac{\sum_{\hat{z}_{i}\in\hat{S}_{m}^{k}}- exp(-Dist(z,\hat{z}_{i}))}{|\hat{S}_{m}^{k}|}",where \(\hat{S}_{m}^{k}\) includes instances sample from learned SDE-EDG belong to \(k\)-th class of \(m\)-th domain,"D(z|y=k,t=t_{m})=\frac{1}{|\hat{S}_{m}^{k}|}\sum_{z_{j}\in\hat{S}_{m}^{k}}K(z,z_{j})","The conditional distribution \(\mathcal{D}(z|y=k,t=t_{m})\) is approximated by a Parzen window density estimator with kernel \(K\) over the set \(\hat{S}_{m}^{k}\) of samples from class \(k\) at time \(t_{m}\)."
ICLR_2024_oral_37,10,"J_{cls}=\sum_{m=1}^{M}\sum_{k=1}^{K}\sum_{i=1}^{N_{B}}-\frac{1}{MKN _{B}}\logD(y=k|z=z_{i},t=t_{m})",,"L_{cls}=\frac{1}{M\cdot K\cdot N_B}\sum_{m=1}^{M}\sum_{k=1}^{K}\sum_{i=1}^{N_B}-\logD(y=k | z_{i|m}^{k}, t_m)","The classification loss for the source domains, where \(\mathcal{D}(y=k|z,t_m)\) is the predictive distribution, \(z_{i|m}^{k}\) is the latent representation of the \(i\)-th sample in the \(m\)-th domain and \(k\)-th class, and \(N_B\) is the batch size per class per domain."
ICLR_2024_oral_38,1,P_{F}^{\top}(x)\propto\exp(-E(x)),where \(P_{F}^{\top}(x)\) is the distribution of sampling an object \(x\) induced from marginalizing over the trajectories conditioned on \(x=s_{T}\),\pi(x)=\frac{\exp(-E(x))}{\sum_{x'\inX}\exp(-E(x'))},The target Boltzmann distribution \(\pi(x)\) for objects \(x \in \mathcal{X}\) defined by the energy function \(\mathcal{E}\).
ICLR_2024_oral_38,2,"L_{DB}(s,s^{\prime})=(\log F(s)+\log P_{F}(s^{\prime}|s)-\log F(s^{\prime})-\log P_{B}(s|s^{\prime}))^{2}","where the flow \(F(s)\) for the terminal state \(s_{T}=x\) is defined to be identical to the exponent of the negative energy \(\exp\left(-\mathcal{E}(x)\right)\), i","L_{DB}(s, s';\theta)=\left(\log\frac{F(s) P_F(s'|s)}{F(s') P_B(s|s')}\right)^2","The detailed balance loss function for state transition \((s \to s')\), where \(F(s)\) and \(F(s')\) are state flow estimates, \(P_F(s'|s)\) is the forward policy, and \(P_B(s|s')\) is the backward policy."
ICLR_2024_oral_38,3,L_{TB}=(\log Z+\sum_{t=0}^{T-1}\log P_{F}(s_{t+1}|s_{t} )-E(x)-\sum_{t=0}^{T-1}\log P_{B}(s_{t}|s_{t+1}))^{2},,L_{TB}(\tau)=\left(\log\frac{Z\prod_{t=0}^{T-1} P_F(s_{t+1}|s_t)}{\exp(-E(x))\prod_{t=0}^{T-1} P_B(s_t|s_{t+1})}\right)^2,"where \(Z\) is a learnable scalar estimating the partition function, \(\tau = (s_0, s_1, \dots, s_T)\) is a complete trajectory, \(x = s_T\) is the terminal state, and the products are over the \(T\) transitions of the trajectory."
ICLR_2024_oral_38,4,L_{subTB}=(\log F(s_{U})+\sum_{t=U}^{U+L-1}\log P_{F}(s_ {t+1}|s_{t})-\log F(s_{U+L})-\sum_{t=U}^{U+L-1}\log P_{B}(s_{t}|s_{t+1})) ^{2},,"L_{subTB}(s_U,\dots, s_{U+L})=\left(\log F(s_U)+\sum_{u=U}^{U+L-1}\log P_F(s_{u+1}|s_u)-\log F(s_{U+L})-\sum_{u=U}^{U+L-1}\log P_B(s_u|s_{u+1})\right)^2",The sub-trajectory balance loss for a sub-trajectory from state \(s_U\) to \(s_{U+L}\) minimizes the squared difference between the log forward flow plus forward transitions and the log backward flow plus backward transitions.
ICLR_2024_oral_38,5,"L_{FL}(s,s^{\prime})=(\log\tilde{F}(s)+\log P_{F}(s^{\prime}| s)-E(s)+E(s^{\prime})-\log\tilde{F}(s^{\prime})-\log P _{B}(s|s^{\prime}))^{2}",where \(\tilde{F}(s)=F(s)\exp\left(\mathcal{E}(s)\right)\) is the re-parameterized flow function and \(\mathcal{E}(s^{\prime})-\mathcal{E}(s)\) is the energy gain associated with the transition from \(s\) to \(s^{\prime}\),"L_{FL-DB}(s,s^{\prime})=\left(-E(s)+\log P_{F}(s^{\prime}|s)+E(s^{\prime})-\log P_{B}(s|s^{\prime})\right)^{2}",The modified detailed balance loss for FL-GFN that uses the energy of the current state \(s\) and the next state \(s'\) to provide local credit for the transition.
ICLR_2024_oral_38,6,E(x)\approx\Phi_{\theta}(\tau)=\sum_{t=0}^{T-1}\phi_{\theta}(s_{t}\to s_{t+1}),"where \(\tau=(s_{0},s_{1},\ldots,s_{T})\), \(x=s_{T}\), and the potential functions are defined on state transition \(s_{t}\to s_{t+1}\)","E(x)=\sum_{t=0}^{T-1}\phi_{\theta}(s_t, s_{t+1})","where \(\phi_{\theta}(s_t, s_{t+1})\) is the learned potential for the transition from state \(s_t\) to \(s_{t+1}\) and \(x = s_T\) is the terminal state."
ICLR_2024_oral_38,7,"L_{LED}(s,s^{\prime})=(\log\tilde{F}(s)+\log P_{F}(s^{\prime} |s)+\phi_{\theta}(s\to s^{\prime})-\log\tilde{F}(s^{\prime})-\log P_{B}(s|s^{\prime}))^{2}",,"L_{LED}(s,s^{\prime})=\left(\log F(s)+\log P_{F}(s^{\prime}|s)+\phi_{\theta}(s\to s^{\prime})-\log F(s^{\prime})-\log P_{B}(s|s^{\prime})\right)^{2}",where \(\phi_{\theta}(s\to s^{\prime})\) is the potential for the transition from \(s\) to \(s^{\prime}\) and \(F\) is the state flow function.
ICLR_2024_oral_38,8,\ell_{LS}(\tau)=E_{z\simBern(\gamma)} [(\frac{1}{T}E(s_{T})-\frac{1}{C}\sum_{t=0}^{T-1}z_{t}\phi_{\theta}(s_{t}\to s_{t+1}))^{2}],,L_{pot}(\tau)=\left(E(x)-\sum_{t=0}^{T-1}\phi_{\theta}(s_t\to s_{t+1})\right)^2+\lambda\sum_{t=0}^{T-1}\left(\phi_{\theta}(s_t\to s_{t+1})-\frac{1}{T}\sum_{t'=0}^{T-1}\phi_{\theta}(s_{t'}\to s_{t'+1})\right)^2,The loss function for training potential functions consists of a squared error term to match the terminal energy and a variance regularization term to minimize the variance of potentials along the trajectory.
ICLR_2024_oral_39,1,"\epsilon_{\theta}(o_{t}^{(k)},k|h_{t-1},a_{t-1})=(1+\eta)\epsilon_{\theta}(o_{ t}^{(k)},k|h_{t-1},a_{t-1})-\eta\epsilon_{\theta}(o_{t},k|h_{t-1})",where \(\eta\) controls action conditioning strength,\{\beta_k\}_{k=1}^K\quadwith\quad 0 <\beta_1 <\beta_2 <\cdots <\beta_K < 1,"The variance schedule for the diffusion process, where \(\beta_k\) is the noise variance at diffusion step \(k\) and \(K\) is the total number of diffusion steps."
ICLR_2024_oral_39,2,"L_{MSE}=\|\epsilon-\epsilon_{\theta}\Big{(}\sqrt{1-\beta^{(k)}}o_{t}+\sqrt{\beta^{(k)}}\epsilon,\,k\Big{|}h_{t-1},a_{t-1}\Big{)}\|^{2}","where \(\epsilon\sim\mathcal{N}(0,I)\), and \(\beta^{(k)}\in\mathbb{R}\) are a set of \(K\) different noise levels for each \(k\in[1,K]\)","E_{k,\epsilon, h_{t-1}, a_{t-1}, o_t}\left[\left\|\epsilon-\epsilon_{\theta}\left( o_t^{(k)}, k|h_{t-1},a_{t-1}\right)\right\|_2^2\right]","the mean squared error loss for training the denoising model over timesteps, noise, and data tuples"
ICLR_2024_oral_39,3,"o_{t}^{(k-1)}=\alpha^{(k)}(o_{t}^{(k)}-\gamma^{(k)}\epsilon_{\theta}(o_{t}^{( k)},k|h_{t-1},a_{t-1}))+\xi,\quad\xi\simN\big{(}0,\sigma_{k}^{2}I\big{)}","where \(\gamma^{(k)}\) is the denoising step size, \(\alpha^{(k)}\) is a linear decay on the current denoised sample, and \(\sigma_{k}\) is a time varying noise level that depends on \(\alpha^{(k)}\) and \(\beta^{(k)}\)","o_t^{(k-1)}=\frac{1}{\sqrt{\alpha^{(k)}}}\left( o_t^{(k)}-\frac{\beta^{(k)}}{\sqrt{1-\bar{\alpha}^{(k)}}}\epsilon_\theta(o_t^{(k)}, k | h_{t-1}, a_{t-1})\right)+\sigma^{(k)} z^{(k)}","The iterative denoising step from noise level \(k\) to \(k-1\), where \(\alpha^{(k)} = 1 - \beta^{(k)}\), \(\bar{\alpha}^{(k)} = \prod_{i=1}^{k} \alpha^{(i)}\), \(\sigma^{(k)} = \sqrt{\beta^{(k)}}\) for \(k>1\) and \(0\) for \(k=1\), and \(z^{(k)} \sim \mathcal{N}(0,I)\)."
ICLR_2024_oral_39,4,RDG=\frac{\|s_{0}-s_{goal}\|_{2}-\|s_{T}-s_{goal}\|_{2}}{\|s_{0}-s_{goal}\|_{2}},"where \(s_{T}\) represents the underlying block locations after executing the policy, \(s_{0}\) and \(s_{\text{goal}}\) represents the initial and goal block locations",RDG=\frac{\sum_{i=1}^{n} d_i^{initial}-\sum_{i=1}^{n} d_i^{final}}{\sum_{i=1}^{n} d_i^{initial}},"RDG is the normalized reduction in total Euclidean distance to goal states for \(n\) blocks, where \(d_i^{\text{initial}}\) and \(d_i^{\text{final}}\) are the initial and final distances of block \(i\) to its goal state."
ICLR_2024_oral_4,1,p(Y\mid X)=\sum_{Z}p_{LM}(ZY\mid X)=\sum_{Z}p_{LM}(Y\mid XZ)p_{LM}(Z\mid X),where \(p_{\text{LM}}\) denotes the likelihood assigned to a sequence by a language model and apposition of variables (_e,"P(Y, Z\mid X)",The joint probability of the answer \(Y\) and the chain of thought \(Z\) given the question \(X\).
ICLR_2024_oral_4,2,"p_{LM}(Z\mid X,Y)=\frac{p_{LM}(XZY)}{\sum_{Z^{\prime}}p_{ LM}(XZY^{\prime}Y)}\propto p_{LM}(XZY)",,"p_{LM}(Z\mid X, Y)=\frac{p_{LM}(XZY)}{\sum_{Z'} p_{LM}(XZ'Y)}",The posterior distribution over the latent chain of thought \(Z\) given the input \(X\) and the output \(Y\).
ICLR_2024_oral_4,3,L(Z;\theta)=\sum_{0\leq i<j\leq n}(\log\frac{R(z_{1:i}\top)\prod_{k=i+1}^{j}q_{GFN}(z_{k}\mid z_{1:k-1})q_{GFN}(\top\mid z_ {1:j})}{R(z_{1:j}\top)q_{GFN}(\top\mid z_{1:i})})^{2},,L_{SubTB}(Z)=\sum_{t=0}^{n}\left(\log\frac{F(s_t)\cdot q_{GFN}(z_{t+1}\mid s_t)}{F(s_{t+1})}\right)^2,"The subtrajectory balance loss for sequence Z, ensuring flow consistency at each generation step by matching forward policy probabilities and state flows."
ICLR_2024_oral_41,1,"q_{0t}(x_{t}|x_{0})=N(x_{ t}|\alpha_{t}x_{0},\sigma_{t}^{2}I)","where \(\alpha_{t}\) and \(\sigma_{t}\) are referred to as the noise schedule, satisfying \(\alpha_{t}^{2}+\sigma_{t}^{2}=1\)","q_{0t}(x_{t} |x_{0})=N\left(x_{t};\sqrt{\bar{\alpha}_t}x_{0}, (1-\bar{\alpha}_t)I\right)",The conditional distribution of the noisy data $\mathbf{x}_t$ given the clean data $\mathbf{x}_0$ is a Gaussian with mean $\sqrt{\bar{\alpha}_t} \mathbf{x}_{0}$ and covariance $(1 - \bar{\alpha}_t) \mathbf{I}$.
ICLR_2024_oral_41,2,"dx_{t}=f(t)x_{t}dt+g(t )dw_{t},\quadx_{0}\sim q_{0}(x_{0})","where \(\mathbf{w}_{t}\) is the standard Wiener process, \(f(t)=\frac{\mathrm{d}\log\alpha_{t}}{\mathrm{d}t}\) and \(g(t)=2\sigma_{t}^{2}\frac{\mathrm{d}\log(\sigma_{t}/\alpha_{t})}{\mathrm{d}t}\)",dx_t=-\frac{1}{2}\beta(t)x_t dt+\sqrt{\beta(t)} dw_t,where \(\beta(t)\) is the noise schedule function and \(\mathbf{w}_t\) is a standard Wiener process.
ICLR_2024_oral_41,3,"dx_{t}=[f(t)x_{t}-g(t)^{2}\nabla_{x_{t}}\log q_{t}(x_{t})]dt+g (t)d\bar{w}_{t},\quadx_{T}\sim q_{T} (x_{T})",where \(\bar{\mathbf{w}}_{t}\) is a standard Wiener process in the reverse time,dx_{t}=\left[ f(t)x_{t}-g(t)^{2}\nabla_{x_{t}}\log q_t(x_{t})\right]dt+g(t)d\bar{w}_{t},where \(\bar{\mathbf{w}}_{t}\) is a reverse-time standard Wiener process and \(\nabla_{\mathbf{x}_{t}} \log q_t(\mathbf{x}_{t})\) denotes the score function of the marginal distribution \(q_t(\mathbf{x}_{t})\).
ICLR_2024_oral_41,4,"L(\theta):=E_{t\simU(0,T),x_{0}\sim q_{0}(x_{0}),\epsilon\simN (0,I)}[\|\epsilon_{\theta}(\alpha_{t}x_{0}+\sigma_{t}\epsilon,t)-\epsilon\|_{2}^{2}]",,"L(\theta)=E_{t\simU(0,T),x_0\sim q_0(x_0),\epsilon\simN(0,I)}\left[\|\epsilon-\epsilon_{\theta}(x_t, t)\|^2\right]","The training objective \(\mathcal{L}(\theta)\) minimizes the expected squared error between the true noise \(\mathbf{\epsilon}\) and the predicted noise \(\mathbf{\epsilon}_{\theta}(\mathbf{x}_t, t)\) over time, data, and noise."
ICLR_2024_oral_41,5,"\frac{\partial\epsilon_{\theta}(x,t)}{\partial t}=\frac{\alpha_{t}}{\sqrt{1-\alpha_{t}^{2}}}\frac{d\alpha_{t}}{dt}\nabla_{x}\log q_{t}(x)-\frac{\partial\nabla_{x }\log q_{t}(x)}{\partial t}\sigma_{t}",,"\frac{\partial\epsilon_{\theta}(x, t)}{\partial t}=-\frac{d\sigma_t}{dt}\nabla_{x}\log q_t(x)-\sigma_t\frac{\partial}{\partial t}\nabla_{x}\log q_t(x)","The partial derivative of the noise prediction model with respect to time \(t\), decomposing into two terms: one involving the noise schedule derivative and score function, and another involving the noise level and time derivative of the score function."
ICLR_2024_oral_41,6,"\lim\sup_{t\to 0+}\|\frac{\partial\epsilon_{\theta}(x,t )}{\partial t}\|\to\infty;\quad\lim\sup_{t\to 0+}\|\frac{\partial\nabla_{x}\log q_{t}(x)}{\partial t}\sigma_{t}\|\to\infty",,"\limsup_{t\to 0^+}\left\|\frac{\partial\epsilon_{\theta}(x, t)}{\partial t}\right\|=\infty",The limsup of the norm of the partial derivative of the noise prediction model with respect to time is infinite as time approaches zero from the right.
ICLR_2024_oral_41,7,\nabla_{x}\log q_{t}(x)=\nabla_{x}\log (\frac{1}{\sqrt{2\pi}}\exp(-\frac{\|x\|_{2}^{2}}{2}) )=-x,,\nabla_{x}\log q_t(x)=-x,The score function \(\nabla_{\mathbf{x}} \log q_t(\mathbf{x})\) equals \(-\mathbf{x}\) when the data distribution is standard normal.
ICLR_2024_oral_41,8,"K(t,t^{\prime})=\frac{E_{x_{t}}[\|\epsilon_{\theta} (x_{t},t)-\epsilon_{\theta}(x_{t},t^{\prime})\|_{2}]}{\Delta t}",where \(\Delta t=|t-t^{\prime}|\),"\left\|\frac{\partial\epsilon_{\theta}(x, t)}{\partial t}\right\|",the norm of the partial derivative of the noise prediction model with respect to time.
ICLR_2024_oral_41,9,"L(\epsilon_{\theta}):=E_{t\simU(0,T),x_{0}\sim q(x_{0}),\epsilon\simN(0,I)} [\|\epsilon_{\theta}(\alpha_{t}x_{0}+\sigma_{t}\epsilon,f_{T}(t))-\epsilon\|_{2}^{2}]","where \(f_{\mathbb{T}}(t)=\max_{1\leq i\leq n}\{t_{i-1}\in\mathbb{T}:t_{i-1}\leq t\}\) for \(t<\tilde{t}\), while \(f_{\mathbb{T}}(t)=t\) for \(t\geq\tilde{t}\)","L_{E-TSDM}(\theta) :=E_{t\simU(0,T),x_{0}\sim q_{0}(x_{0}),\epsilon\simN(0,I)}\left[\left\|\epsilon_{\theta}\left(\alpha_{t}x_{0}+\sigma_{t}\epsilon, c(t)\right)-\epsilon\right\|_{2}^{2}\right]","The training loss for the early timestep-shared diffusion model (E-TSDM), where $c(t)$ is the shared timestep condition defined as the left endpoint of the sub-interval containing $t$ for $t \in [0, \tilde{t})$ and $c(t) = t$ for $t \geq \tilde{t}$."
ICLR_2024_oral_41,10,"p_{\theta}(x_{t-1}|x_{t})=N(x_{t-1};\frac{\alpha_{t-1}}{\alpha_{t}}(x_{t}-\frac{\beta_{t}}{\sigma_{t}}\epsilon_{\theta}(x_{t},f_{T} (t))),\eta_{t}^{2}I)","where \(\beta_{t}=1-\frac{\alpha_{t}}{\alpha_{t-1}}\), and \(\eta_{t}^{2}=\beta_{t}\)","dx_{t}=\left[f(t)x_{t}+\frac{g(t)^{2}}{\sigma_{t}}\epsilon_{\theta}(x_{t},f_{T}(t))\right]dt+g(t)d\bar{w}_{t},\quadx_{T}\sim q_{T}(x_{T})",The reverse-time SDE for E-TSDM using shared timestep conditions \(f_{\mathbb{T}}(t)\).
ICLR_2024_oral_41,11,"\|\epsilon^{*}(x,f_{T}(t)-\epsilon(x,t)\|\leq\sigma_{\tilde{t}}K (x)\Delta t+B(x)\Delta\sigma_{\max}",,"\|\epsilon^{*}(x,f_{T}(t))-\epsilon(x,t)\|\leq C\sqrt{\frac{\tilde{t}}{n}}","where \(C\) is a constant, \(\tilde{t}\) is the length of the interval for sharing conditions, and \(n\) is the number of sub-intervals."
ICLR_2024_oral_41,12,"K(x)=\sup_{t\neq\tau}\frac{\|\nabla_{x}\log q_{t }(x)-\nabla_{x}\log q_{\tau}(x )\|}{|t-\tau|},\quad B(x)=\sup_{t}\|\nabla_{x}\log q_{t}(x)\|",,"\Delta t=\max_{i} (t_i-t_{i-1}),\quad\Delta\sigma_{\max}=\max_{i}\sup_{t\in [t_{i-1}, t_i)} |\sigma_t-\sigma_{t_{i-1}}|","\(\Delta t\) is the maximum sub-interval length, \(\Delta\sigma_{\max}\) is the maximum change of \(\sigma_t\) within any sub-interval, and \(K(\mathbf{x})\) and \(B(\mathbf{x})\) are bounded functions."
ICLR_2024_oral_44,1,"I(S;Z)=D_{KL}(p(s,z)\|p(s)p(z))",,I(s; z),The mutual information between states \(s\) and skills \(z\).
ICLR_2024_oral_44,2,"I_{W}(S;Z)=W(p(s,z),p(s)p(z))",where \(I_{\mathcal{W}}(S;Z)\) is the Wasserstein dependency measure (WDM) (Ozair et al,"I_{W}(S;Z)\triangleq W_d(p(s,z)\| p(s)p(z))",The Wasserstein dependency measure between states and skills.
ICLR_2024_oral_44,3,"I_{W}(S;Z)=\sup_{\|f\|_{L}\leq 1}E_{p(s,z)}[f(s,z)]-E_{p(s)p(z)}[f(s,z)]","where \(\|f\|_{L}\) denotes the Lipschitz constant for the function \(f:\mathcal{S}\times\mathcal{Z}\rightarrow\mathbb{R}\) under the given distance metric \(d\), _i","I_{W}(S;Z)=\sup_{\|f\|_{L}\leq 1}\left(E_{p(s,z)}[f(s,z)]-E_{p(s)p(z)}[f(s,z)]\right)","The dual representation of the Wasserstein dependency measure via Kantorovich-Rubinstein duality, where the supremum is over 1-Lipschitz functions."
ICLR_2024_oral_44,4,"I_{W}(S;Z)\approx\sup_{\|\phi\|_{L}\leq 1,\|\psi\|_{L}\leq 1}E_{p( s,z)}[\phi(s)^{\top}\psi(z)]-E_{p(s)}[\phi(s)]^{\top}E_{p(z)}[\psi(z)]",,"I_{W}(S;Z)=\sup_{\|\phi\|_{L}\leq 1,\|\psi\|_{L}\leq 1}\left(E_{p(s,z)}[\phi(s)^{\top}\psi(z)]-E_{p(s)p(z)}[\phi(s)^{\top}\psi(z)]\right)",where \(\phi: \mathcal{S} \to \mathbb{R}^D\) and \(\psi: \mathcal{Z} \to \mathbb{R}^D\) are 1-Lipschitz functions.
ICLR_2024_oral_44,5,"I_{W}(S_{T};Z)\approx\sup_{\|\phi\|_{L}\leq 1,\|\psi\|_{L}\leq 1}E_{p(\tau,z)}[\phi(s_{T})^{\top}\psi(z)]-E_{p(\tau)}[\phi(s_{T})]^{\top}E_{p(z)}[\psi(z)] || =\sup_{\phi,\psi}\sum_{t=0}^{T-1}(E_{p(\tau,z)}[(\phi(s_{t+1})-\phi(s_{t}))^{\top}\psi(z)]-E_{p(\tau)}[\phi(s_{t+1})-\phi(s_{t})]^{\top}E_{p(z)}[\psi(z)])",,I_{W}(S_T; Z)=\sum_{t=0}^{T-1} I_{W}(S_{t+1}; Z | S_t),Decomposition of the Wasserstein dependency measure for the final state into a sum of conditional Wasserstein dependency measures over each time step.
ICLR_2024_oral_44,6,"I_{W}(S_{T};Z)\approx\sup_{\|\phi\|_{L}\leq 1}E_{p(\tau,z)}[\sum_{t=0}^{T-1}(\phi(s_{t+1})-\phi(s_{t}))^{\top}(z-\bar{z}) ]",where \(\bar{z}=\mathbb{E}_{p(z)}[z]\),"\sum_{t=0}^{T-1}E_{p(\tau,z)}\left[\left(\phi(s_{t+1})-\phi(s_t)\right)^{\top} z\right]",The objective maximizes the expected directional derivative of $\phi(s)$ in the direction of $z$.
ICLR_2024_oral_44,7,"\sup_{\pi,\phi}\E_{p(\tau,z)}[\sum_{t=0}^{T-1}(\phi(s_{t+1})-\phi(s_{t}))^{\top}z]\\s.t.\\\|\phi(s)-\phi(s^{\prime})\|_{2}\leq 1,\\\forall(s,s^{\prime})\inS_{adj}",where \(\mathcal{S}_{\mathrm{adj}}\) denotes the set of adjacent state pairs in the MDP,"I_{W}(S_{T};Z)\approx\sup_{\|\phi\|_{L,temp}\leq 1}E_{p(\tau,z)}\left[\sum_{t=0}^{T-1} (\phi(s_{t+1})-\phi(s_t))^{\top} z\right]",The Wasserstein dependency measure objective with the Lipschitz constraint defined using the temporal distance metric.
ICLR_2024_oral_45,1,"x^{\prime}(t)=Ax(t)+Bu(t),\quad y(t)=Cx(t)+Du(t)",,\dot{x}(t)=A x(t)+B u(t)\\y(t)=C x(t)+D u(t),The continuous-time state space equations defining the linear dynamical system with state evolution and observation output.
ICLR_2024_oral_45,2,"x_{n}=\bar{A}x_{n-1}+\bar{B}u_{n},\quad y_{n}=\bar{ C}x_{n}+\bar{D}u_{n}","where \(\bar{\mathbf{A}},\bar{\mathbf{B}},\bar{\mathbf{C}}\), and \(\bar{\mathbf{D}}\) are discrete-time parameters obtained from the continuous-time parameters and \(\Delta\) using methods like zero-order hold and bilinear technique (Smith et al",x_k=\overline{A} x_{k-1}+\overline{B} u_k,The discrete-time state update equation with discretized parameters \(\overline{\mathbf{A}}\) and \(\overline{\mathbf{B}}\) using step size \(\Delta\).
ICLR_2024_oral_45,3,"L(\theta)=\operatorname*{E}_{z_{1:T}\sim q_{\theta}}\sum_{ t=1}^{T}L^{pred}(\theta,h_{t},o_{t},r_{t},c_{t},z_{t})+L^{rep}(\theta,h_{t},o_{t})+L^{dyn}(\theta,h _{t},o_{t})",,"L(\theta)=\sum_{t=1}^{T}\left[E_{z_{t}\sim q_{\theta}(z_{t}\mid o_{t})}\left[-\ln p_{\theta}(o_{t}\mid z_{t}, h_{t})-\ln p_{\theta}(r_{t}\mid z_{t}, h_{t})-\ln p_{\theta}(c_{t}\mid z_{t}, h_{t})\right]+\beta\cdot D_{KL}\left( q_{\theta}(z_{t}\mid o_{t})\parallel p_{\theta}(\hat{z}_{t}\mid h_{t})\right)\right]","The objective function for training the world model, consisting of the reconstruction losses for observation, reward, and continuation, and a KL divergence term between the posterior and prior distributions of the stochastic state."
ICLR_2024_oral_45,4,"L^{pred}(\theta,h_{t},o_{t},r_{t},c_{t},z_{t})=-\beta_{pred}(\ln p_{\theta}(o_{t}\mid z_{t},h_{t})+\ln p_{\theta}(r_{t}\mid z_{t},h_{t})+\ln p_{\theta}(c_{t}\mid z_{t},h_{t})) || L^{dyn}(\theta,h_{t},o_{t})=\beta_{dyn}\max(1,KL[\lessdot\circ g(q_{\theta}(z_ {t}\mid o_{t}))\parallel p(z_{t}\mid h_{t})\mid)]",,"L^{pred}(\theta, h_t, o_t, r_t, c_t, z_t)=-\ln p_{\theta}(o_{t}\mid z_{t}, h_{t})-\ln p_{\theta}(r_{t}\mid z_{t}, h_{t})-\ln p_{\theta}(c_{t}\mid z_{t}, h_{t})","The prediction loss is the sum of the negative log-likelihoods of the observation, reward, and continuation flag under the world model's prediction heads."
ICLR_2024_oral_45,5,"L^{rep}(\theta,h_{t},o_{t})=\beta_{rep}\max(1,KL[\quad q_{\theta}(z_{t}\mid o_ {t})\parallel\lessdot\circ g(p(z_{t}\mid h_{t}))\,])",,"L^{rep}(\theta,h_{t},o_{t})=\beta_{rep}\max(1,KL[q_{\theta}(z_{t}\mid o_{t})\parallelsg(p_{\theta}(z_{t}\mid h_{t}))])","Representation loss, which is the KL divergence from the posterior to the stop-gradient prior, clipped at 1 and scaled by β_rep."
ICLR_2024_oral_45,6,"h_{1:T},x_{1:T}=f_{\theta}((a_{1:T},z_{1:T}),x_{0})",,g(x)=sg(x),Function \( g \) applies the stop-gradient operator to its input.
