paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICML_2024_oral_37,6,"r_{o}=\beta\timesmean(v_{t}),M_{o}(i)=\mathds{1}_{v_{t}(i)> r_{o} and M_{w}(i)=1}",,"r_{o}=\frac{\beta}{m_{t}}\timesmedian(v_{t}),M_{o}(i)=\mathds{1}_{m_{t}(i)>r_{o}}","The momentum pruning threshold $r_{o}$ is determined using the first-order moment $m_{t}$ and the median of the second-order moment $v_{t}$, with $\beta$ as a hyperparameter controlling the sparsity level."
ICML_2024_oral_37,7,"\tilde{R}(T)\leq\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}\sqrt {T\widehat{v}_{T,i}} || +\frac{\alpha(1+\beta_{1})G_{\infty}}{(1-\beta_{ 1})\sqrt{1-\beta_{2}}(1-\gamma)^{2}}\sum_{i=1}^{d}\|g_{1,\tau,i}\|_{2} || +\frac{D_{\infty}^{2}G_{\infty}\sqrt{1-\beta_{2}}}{2\alpha}\sum_ {i=1}^{d}\sum_{t=1}^{t}\frac{\beta_{1,t}}{(1-\beta_{1,t})}\sqrt{t} || +\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})",,E\left[\frac{1}{\sqrt{T}}\sum_{t=1}^{T}\left\|\nabla f_{t}(\theta_{t})\right\|_{2}\right]\leq\frac{1}{\sqrt{T}}\left(\frac{D^{2}}{\alpha}+\frac{\alpha}{2}\left(1+\frac{1}{1-\beta_{1}}\right)\right)+\frac{\beta_{1}}{1-\beta_{1}}G_{\infty}\cdot\left\|M_{o}-1\right\|_{1},"The convergence bound of Adam with joint weight-momentum pruning, showing the trade-off between gradient magnitude and pruning mask sparsity."
ICML_2024_oral_37,8,"\Delta\tilde{R}(T)&=\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})\\&=\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}(1-M_{o})})",,"\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})",This term quantifies the impact of momentum pruning on the convergence guarantee of Adam optimizer during checkpoint compression.
ICML_2024_oral_37,9,\lim_{Tarrow\infty}\frac{\tilde{R}(T)}{T}\leq\lim_{Tarrow\infty}\frac{R(T)+\Delta\tilde{R}(T)}{T}=0,,\tilde{R}(T)\leq R(T)+\Delta\tilde{R}(T),The regret bound of the proposed method is bounded by the original Adam regret plus an additional term due to pruning.
ICML_2024_oral_37,10,\frac{R(T)}{T}=O(\frac{1}{\sqrt{T}}),,"\tilde{R}(T)\leq\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}\sqrt{T\widehat{v}_{T,i}}+\frac{\alpha(1+\beta_{1})G_{\infty}}{(1-\beta_{1})\sqrt{1-\beta_{2}}(1-\gamma)^{2}}\sum_{i=1}^{d}\|g_{1,\tau,i}\|_{2}+\frac{D_{\infty}^{2}G_{\infty}\sqrt{1-\beta_{2}}}{2\alpha}\sum_{i=1}^{d}\sum_{t=1}^{T}\frac{\beta_{1,t}}{(1-\beta_{1,t})}\sqrt{t}","This equation presents the regret bound guarantee for the proposed momentum pruning method, showing that it maintains convergence properties similar to the original Adam optimizer."
ICML_2024_oral_4,1,S_{opt_{t}}=\arg\min_{S\subseteq V_{t}}\{\textsc{Cost}(S):f(S)=f(V_{t})\}\enspace,where \(V_{t}\) denotes the set of the currently present elements after the first \(t\) updates,\textsc{Cost}(S)=\sum_{v\in S} w(v)\quadsubject to\quad f(S)=f(V_t),"Equation 1 formally defines the dynamic submodular cover problem, where the goal at each time $t$ is to select a subset $S \subseteq V_t$ of minimum cost such that the submodular function value $f(S)$ equals $f(V_t)$."
ICML_2024_oral_4,2,"f(S)\geq(1-\epsilon)f(V),\quadand\quad\textsc{Cost}(S)\leq c\textsc{ Cost}(S_{opt})",where \(S_{opt}\) denotes the optimal solution,f(S)\geq(1-\epsilon)f(V)\quadand\quad\textsc{Cost}(S)\leq c\cdot\textsc{OPT}_{\textsc{cost}}\enspace,"A $(1-\epsilon,c)$-bicriteria approximate solution guarantees coverage of at least a $(1-\epsilon)$ fraction of the optimal submodular value while its cost is within a factor $c$ of the optimal cost."
ICML_2024_oral_4,3,"E[\,X(r)\,]\geq 1-2\epsilon for all r\in[1,m^{*}] and || E[\,X(m^{*}+1)\,]\leq 1-\frac{\epsilon}{2}",,"E\left[\,X_{m^{*}}\,\right]\geq (1-\epsilon)\quadand\quadE\left[\,\sum_{j=m^{*}+1}^{|L^{\prime}|}X_{j}\,\right]\leq\epsilon\cdot m^{*}",Definition of a suitable sample size $m^{*}$ ensuring probabilistic guarantees on the expected number of elements added to $G_i$ and the fraction of elements removed during filtering.
ICML_2024_oral_41,1,"\min_{\theta_{1},\theta_{2},...,\theta_{N}}[\frac{1}{N}\sum_{i=1}^{N}L_{i}(\theta_{i})]+R(\theta_{1},\theta_{2},...,\theta_{N})",,"\min_{\theta_{1},\theta_{2},...,\theta_{N}}\sum_{i=1}^{N} w_{i}E_{(x, y)\simD_{i}}\left[\ell(f_{A_{i}}(x;\theta_{i}), y)\right]","where $w_i$ are non-negative weights summing to one, and $\ell(\cdot, \cdot)$ is a loss function measuring the discrepancy between the model prediction and the true label."
ICML_2024_oral_41,2,A_{i}\capA_{i^{\prime}}=\{B_{enc}^{(m)}|\forall m\inI_{i}\capI_{i^{\prime}}\}\cup\{B_{share}\},,"R(\theta_{1},\theta_{2},...,\theta_{N})=\sum_{b\inB_{share}}R_{b}(\{\theta_{i,b}\}_{i=1}^{N})",where $\mathcal{R}_{b}(\cdot)$ denotes the knowledge sharing regularizer applied on the shared block $b$ across all clients.
ICML_2024_oral_41,3,A_{i}\capA_{i^{\prime}}=\emptyset,,A_{i}\capA_{i^{\prime}}=\emptyset,"Equation 3 defines the architecture-personalized MFL (AMFL) setting, where client-specific neural architectures have no predefined shared blocks, indicating a fully heterogeneous and non-compositional model structure across clients."
ICML_2024_oral_41,4,"\theta_{i}:=h(A_{i},c_{i};\phi),\\\\forall i\in[N]","where the first generative factor \(\mathcal{A}_{i}\in\mathcal{G}\) is the local neural architecture from a globally-shared _latent topology space_\(\mathcal{G}\) and the second generative factor \(\mathbf{c}_{i}\in\mathcal{T}\) represents the lo

Figure 1: (a) Local mapping functions per client in Multimodal Federated Learning (MFL)","\theta_{i}=h(G_{i},z_{i};\phi)",where $\mathcal{G}_{i}$ is the topological graph representation of client $i$'s architecture and $\mathbf{z}_{i}$ is a learnable latent code specific to client $i$.
ICML_2024_oral_41,5,"A_{i}:=(V_{i},E_{i},Z_{i}^{(0)})",,"A_{i}=(V_{i},E_{i})","where $\mathcal{V}_{i}$ denotes the set of computational nodes (e.g., layers or modules) and $\mathcal{E}_{i}$ denotes the set of directed edges representing data flow between nodes in client $i$'s architecture."
ICML_2024_oral_41,6,"h(A_{i},c_{i};\phi)=\texttt{Comb}(c_{i},\texttt{Role}(A_{i};\phi_{1});\phi_{2})","where the first stage \(\texttt{Role}(\cdot;\phi_{1})\) parameterized by \(\phi_{1}\) learns the implicit roles of layers such that layers across clients share a unified _layer-role embedding_ space, and the second stage \(\texttt{Comb}(\cdot,\cdot;\phi_{2})\) parameterized by \(\phi_{2}\) aims to combine the two heterogeneity patterns and directly generates the weights","Z_{i}^{(l)}=GNN^{(l)}(A_{i},Z_{i}^{(l-1)}),\\\l=1,2,...,L",where GNN^{(l)} denotes the l-th layer of a graph neural network that updates node features Z_i^{(l)} by aggregating information from neighboring nodes in the architecture graph 𝒜_i.
ICML_2024_oral_41,7,"Z_{i}^{(L)}=\texttt{Role}(A_{i};\phi_{1}) || :=g_{L}\circ g_{L-1}\circ...\circ g_{1}(Z_{i}^{(0)}; V_{i},E_{i})",,"\texttt{Role}(A_{i};\phi_{1})=\texttt{GNN}(V_{i},E_{i},Z_{i}^{(0)};\phi_{1})",which encodes the implicit roles of layers by combining node features and graph structure via a GNN to produce a unified layer-role embedding space across clients.
ICML_2024_oral_41,8,"z_{i,v}^{(l)}=\sigma(W_{self}^{(l)}z_{i,v}^{(l-1)}+W_{in}^{(l)}\sum_{(v^{\prime},v)\inE_{i}}z_{i,v^{\prime}}^ {(l-1)} || \qquad+W_{out}^{(l)}\sum_{(v,v^{\prime})\in E_{i}}z_{i,v^{\prime}}^{(l-1)}+b^{(l)})",,"z_{i,v}^{(l)}=\sigma\left(\sum_{u\inN(v)}W^{(l)}z_{i,u}^{(l-1)}+b^{(l)}\right)","where $\sigma$ is an activation function, $\mathcal{N}(v)$ denotes the neighbors of node $v$, and $\mathbf{W}^{(l)}, \mathbf{b}^{(l)}$ are learnable parameters at layer $l$."
ICML_2024_oral_41,9,"\theta_{i,v}:=g_{node}(c_{i}\oplusz_{i,v}^{(L)};\phi_{ 2}),\;\forall v\inV_{i}",where \(\oplus\) denotes an operation (e,"\theta_{i,v}=g_{node}(z_{i,v}^{(L)},c_{i};\phi_{2}),\\\\forall v\inV_{i}^{param}","Equation 9 defines the node-wise weight generation process in FedMBridge, where each parametric operator's weights θ_{i,v} are generated by a hypernetwork g_node conditioned on the layer-role embedding z_{i,v}^{(L)} and client-specific task information c_i."
ICML_2024_oral_41,10,\Deltac_{i}=\nabla_{c_{i}}L_{i}(\theta_{i})=\Delta\theta_{i}\cdot\nabla_{c_{i}}\theta_{i} || \Delta\phi_{2}=\frac{1}{|N_{r}|}\sum_{i\inN_{r}}(\Delta\theta_{i}\cdot\nabla_{\phi_{2}}\theta_{i}) || \Delta\phi_{1}=\frac{1}{|N_{r}|}\sum_{i\inN_{r}}(\Delta\theta_{i}\cdot\nabla_{z_{1}^{(L)}}\theta_{i}\cdot\nabla_{\phi_{i} }Z_{i}^{(L)}),,"\nabla_{\phi}=\sum_{i\inN_{r}}\left[\nabla_{\theta_{i}}L_{i}(\theta_{i})\cdot\nabla_{\phi}h(A_{i},c_{i};\phi)\right]",Applies the chain rule to compute server-side gradient updates for TAHN parameters φ by aggregating client-specific gradients of local losses with respect to generated weights and bridge function Jacobians.
ICML_2024_oral_44,1,"\operatorname*{arg\,max}_{\theta\in\Theta}E_{G^{\prime}\sim D_{\theta}}[u_{\tau}(G^{\prime})]",where \(D_{\theta}\) is a parameterized distribution and \(\Theta\) represents a feasible set of real-valued parameters,\arg\max_{\theta}E_{G_{E}\sim p_{\theta}}[u_{\tau}(G_{E})],"Equation 1 reformulates the DAG optimization problem as a continuous optimization over probabilistic distributions, aiming to maximize the expected utility over sampled DAGs instead of directly optimizing in discrete space."
ICML_2024_oral_44,2,"\prod_{i=1}^{d}\theta_{i}&if\,(N,E\cup(\{e_{j}\}_{j=1}^{i-1}\capE)\cup\{e_{i}\})\,is a DAG,\\0&otherwise",,p(G^{\prime}=G_{E})=\prod_{e_{i}\inE}\theta_{i}\prod_{e_{j}\notinE}(1-\theta_{j}),"the product of the probabilities of included edges and excluded edges, respectively, under the parameterized distribution $D_{\theta}$"
ICML_2024_oral_44,3,\nabla_{\theta}E_{G_{E}\sim D_{\theta}} [u_{\tau}(G_{E})]\approx\frac{1}{M}\sum_{i=1}^{M}\hat{u}_ {\tau}(G_{i})\nabla_{\theta}\log(p_{\theta}(G_{i})),"where \(G_{1},G_{2},\ldots,G_{N}\sim D_{\theta}\) are mutually independent and \(\hat{u}_{\tau}(G_{i})\) is an independent unbiased estimate of \(u_{\tau}(G_{i})\) for all \(i\) and some \(M\in\mathbb{N}\)",\nabla_{\theta}E_{G^{\prime}\sim D_{\theta}}[u_{\tau}(G^{\prime})]=E_{G^{\prime}\sim D_{\theta}}\left[u_{\tau}(G^{\prime})\nabla_{\theta}\log D_{\theta}(G^{\prime})\right],"The gradient of the expected utility with respect to the parameters is estimated using the REINFORCE algorithm, enabling gradient ascent optimization through unbiased gradient estimation."
ICML_2024_oral_5,1,x_{i}^{\ell+1}=x_{i}^{\ell}+\texttt{MLP}^{\ell}(x_{i}^{\ell}+\texttt{Att}^{\ell}(x_{i}^{\ell})),,x_i=Ew_i,
ICML_2024_oral_5,2,\texttt{MLP}^{\ell}(x^{\ell})=\sigma(W_{K}^{\ell}x^{\ell})W_{V}^{\ell},"where \(W_{K}^{\ell},W_{V}^{\ell}\in\mathbb{R}^{d_{mlp}\times d}\)",\texttt{MLP}^{\ell}(x)=W_2^{\ell}\sigma(W_1^{\ell}x+b_1^{\ell})+b_2^{\ell},"Equation 2 defines the MLP block as composed of two linear transformations with point-wise activations in-between, following the decomposition from Geva et al. (2022)."
ICML_2024_oral_5,3,\texttt{MLP}^{\ell}(x^{\ell})=\sum_{i=1}^{d_{mlp}}\sigma(x^{\ell}\cdotk_{i}^{\ell})v_{i}^{\ell}=\sum_{i=1}^{d_{mlp}}m_{i} ^{\ell}v_{i}^{\ell},,\texttt{MLP}^{\ell}(x^{\ell})=\sum_{i=1}^{d_{mlp}} m_{i}^{\ell}v_{i}^{\ell},"where $m_{i}^{\ell}$ is the $i$-th element of $\mathbf{m}^{\ell} = \sigma(W_{K}^{\ell} \mathbf{x}^{\ell})$, representing the scaled coefficients for the value vectors $\mathbf{v}_{i}^{\ell}$ in the MLP block at layer $\ell$."
ICML_2024_oral_5,4,"p\big{(}w\midx^{\ell}+m_{i}^{\ell}v_{i}^{\ell},E\big{)}\propto\exp\big{(}e_{w}\cdotx^{\ell}\big{)}\cdot\exp\big{(}e_{w}\cdot m_{i}^{\ell}v_{i}^{\ell}\big{)}",where \(\mathbf{e}_{w}\) is the embedding of \(w\),\Delta p(w)\proptov_{i}\cdotu_{w},"where $\mathbf{u}_{w}$ is the unembedding vector of token $w$, and $\Delta p(w)$ denotes the change in logit for token $w$ induced by the sub-update associated with $\mathbf{v}_{i}$."
ICML_2024_oral_5,5,\texttt{GLU}^{\ell}(x^{\ell})=(\sigma(W_{1}x^{\ell})\odot W_{ 2}x^{\ell})W_{V}^{\ell},"where \(W_{1}^{\ell},W_{2}^{\ell},W_{V}^{\ell}\in R^{d_{mlp}\times d}\)",\texttt{GLU}^{\ell}(x^{\ell})=\sigma(W_{K}^{\ell}x^{\ell})\odot(W_{V}^{\ell}x^{\ell})W_{O}^{\ell},where $W_{O}^{\ell}\in\mathbb{R}^{d\times d_{\text{mlp}}}$ is the output projection matrix and $\odot$ denotes the element-wise product.
ICML_2024_oral_5,6,"P(Toxic|\bar{x}^{L-1})=softmax(W_{Toxic}\bar{x}^{L-1}),W_{Toxic}\inR^{d}",,p_{toxic}=\sigma\left(W_{Toxic}\bar{x}^{L-1}\right),"where $\mathbf{p}_{\text{toxic}}$ is the probability of a sequence being toxic, and $\sigma$ is the sigmoid function."
ICML_2024_oral_5,7,x^{L-1}=x^{L-1}-\alpha*W,where \(a\) is a heuristic scale value and \(W\) is one of our toxicity vectors,x^{L,
ICML_2024_oral_5,8,"L_{DPO}=-E[\log\sigma(\beta\log P-\beta\log N)] || P=\frac{\pi_{\theta}(y_{+}\midw)}{\pi_{ref}(y_{+}\midw)},N=\frac{\pi_{\theta}(y_{-}\midw)}{\pi_{ref}(y_{-}\midw)}",,L_{DPO}(\theta)=\log\sigma\left(\beta\left(\log p_{\theta }(y^{+}\mid x)-\log p_{\theta}(y^{-}\mid x)\right)\right),"where $\beta$ is a temperature parameter that controls the strength of the preference optimization, and $\sigma$ is the sigmoid function."
ICML_2024_oral_5,9,p(y\mid a)\propto p(y)p(a\mid y),,\nabla_{x}\log p(a\midw)\propto\nabla_{x}\log p(a\midx)\cdot\frac{\partialx}{\partialw},Gradient computation in PPLM for steering the language model towards generating text with a desired attribute $a$.
ICML_2024_oral_5,10,"\gamma(k_{i}^{\ell}):=\{g|g\inR^{d},\sigma(k_{i}^{\ell}\cdotg)>0\}",where \(\sigma\) is a non-linear activation,x_{DPO}^{\ell}\cdotMLP.k_i^{\ell} <x^{\ell}\cdotMLP.k_i^{\ell},"Equation comparing residual stream projections onto toxic key vectors before and after DPO, showing reduced alignment with toxic activation regions."
ICML_2024_oral_5,11,"\forall j<\ell,\forall i<d_{mlp}:cos(\delta_{x}^{\ell\_midmid},\delta_{MLP,v_{i}}^{j})",,"\delta_{x}^{\ell\_mid}\propto\sum_{j=1}^{\ell-1}cos(\delta_{x}^{\ell\_mid},\delta_{MLP,v}^{j})\|\delta_{MLP,v}^{j}\|","Equation 11: Formalization of the shift in residual streams in terms of preceding layer value vector differences, showing how minimal parameter changes across layers cumulatively steer the stream away from toxic regions."
ICML_2024_oral_53,1,generalization gap\leq\sqrt{\frac{CMI_{D}(A_{n})}{n}},,gen(A)\leq\sqrt{\frac{2 I(S;W)}{n}},Generalization error bound in terms of conditional mutual information (CMI) and sample size n.
ICML_2024_oral_53,3,CMI_{D}(A_{n})\triangleq I(A_{n}(S_{n}) ;U|\tilde{Z}),,CMI_{D}(A_{n})=I\left(A_{n}(S_{n});U\mid\tilde{Z}\right),"where $I(\cdot;\cdot \mid \cdot)$ denotes the conditional mutual information, quantifying the dependence between the algorithm's output and the membership indicators $U$ given the dataset $\tilde{\mathbf{Z}}$."
ICML_2024_oral_53,4,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta) || \leqEGE_{D}(A_{n})+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},,F_{D}(A_{n}(S_{n}))-\min_{\theta\in\Theta}F_{D}(\theta)\leq\underbrace{F_{D}(A_{n}(S_{n}))-\hat{F}_{S_{n}}(A_{n}(S_{n}))}_{generalization error}+\underbrace{\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)}_{optimization error},Decomposition of the excess population error into generalization error and optimization error for stochastic convex optimization problems.
ICML_2024_oral_53,5,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta) || \leq LR\sqrt{\frac{8CMI_{D}(A_{n})}{ n}}+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},,E[F_{D}(A_{n}(S_{n}))]-\min_{\theta\in\Theta}F_{D}(\theta)\leq LR\sqrt{\frac{8CMI_{D}(A_{n})}{n}}+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},This inequality bounds the expected excess population error of a learning algorithm in terms of its CMI and empirical risk minimization performance.
ICML_2024_oral_53,7,E[\sum_{i=1}^{n}\sum_{k=1}^{d}(\frac{144\varepsilon^{2}-d(\mu^{(k)})^{2}}{1-d(\mu^{(k)})^{2}})(\hat{\theta} ^{(k)})(Z_{i}^{(k)}-\mu^{(k)})] || \quad\geq 2\varepsilon-4\delta,,"E\left[\left\langle\hat{\theta},\mu\right\rangle\right]\geq\left\|\mu\right\|-\varepsilon-2\delta",The expected correlation between the learner's output and the mean of the data distribution is bounded below by the norm of the mean minus the accuracy parameter and a term involving the confidence parameter.
ICML_2024_oral_55,1,"D_{LCA}(y^{\prime},y):=f(y)-f(N_{LCA}(y,y^{\prime}))","where \(f(y)\geq f(N_{LCA}(y,y^{\prime}))\) and \(N_{LCA}(y^{\prime},y)\) denotes the lowest common ancestor class node for classes \(y\) and \(y^{\prime}\) within the hierarchy, and \(f(\cdot)\) represents a function of a node, such as the tree depth or entropy","LCA\_distance(y, y')=d(y)+d(y')-2\cdot d(LCA(y, y'))",The LCA distance is calculated as the sum of the depths of the ground truth class and the predicted class minus twice the depth of their lowest common ancestor in the taxonomy hierarchy.
ICML_2024_oral_55,2,"D_{LCA}(model,M):=\frac{1}{n}\sum_{i=1}^{n}D_{LCA}(\widehat{y}_{i},y _{i})\iff y_{i}\neq\widehat{y}_{i}","where \(\widehat{y}_{i}\) is the predicted class for sample \(X_{i}\) using the model, \(y_{i}\) is the ground truth class for sample \(X_{i}\), and \(y_{i}\neq\widehat{y}_{i}\)","D_{LCA}^{IC}(y^{\prime}, y) :=IC(y)-IC(N_{LCA}(y, y^{\prime}))","where $IC(y)$ denotes the information content of the ground truth class $y$, and $IC(N_{LCA}(y, y^{\prime}))$ denotes the information content of the lowest common ancestor node between $y$ and $y^{\prime}$ in the class hierarchy"
ICML_2024_oral_58,1,"Sequence model:\hat{z}_{t},\,h_{t}=seq(z_{t-1},\,h_{t-1},\,a_{t-1}) || Multimodal encoder: z_{t}\simenc(x_{t},\,l_{t},\,h_{t}) || Multimodal decoder:\hat{x}_{t},\,\hat{l}_{t},\,\hat{r}_{t},\,\hat{c}_{t}=dec(z_{t},\,h_{t})",,"z_{t}=E(x_{t}, l_{t}),\quad h_{t}=R(h_{t-1}, [z_{t}, a_{t}]),\quad\hat{z}_{t+1}=D(h_{t})","Equation 1 defines the encoding of the current observation into a latent representation, the recurrence over the latent and action space, and the decoding of the next latent state in the world model."
ICML_2024_oral_58,2,"Image loss:\qquad\quadL_{x}=\|\hat{x}_{t}-x_{t}\|_{2}^{2} || Language loss:\qquad\quadL_{t}=catext(\hat {t}_{t},l_{t}) || Reward loss:\qquad\quadL_{r}=catext(\hat {r}_{t},twoot(r_{t})) || Continue loss:\qquad\quadL_{c}=binkent(\hat{c}_{t},c_{t}) || Regularizer:\qquad\quadL_{reg}=\beta_{reg}\max(1,KL\big{[}z_{t}\bigm{\|}\\sg(\hat{z}_{t})\big{]})",,"L_{repr}=\underbrace{E_{t}\left[-\logenc(z_{t}\mid x_{t}, l_{t}, h_{t})\right]}_{Latent encoding}+\underbrace{E_{t}\left[\beta_{reg}\cdotcatxent(z_{t},sg(\hat{z}_{t}))\right]}_{Latent regularization}+\underbrace{E_{t}\left[binxent(r_{t},\hat{r}_{t})+binxent(c_{t},\hat{c}_{t})\right]}_{Observation reconstruction}","The representation learning loss $\mathcal{L}_{\mathrm{repr}}$ combines latent encoding, latent regularization, and observation reconstruction terms to train the world model's encoder and decoder."
ICML_2024_oral_58,3,"Prediction loss:\quadL_{pred}=\beta_{pred}\\max(1,KL\big{[}\,sg(z_{t})\bigm{\|}\hat{z}_{t}\big{]})",where the gradient around the target distribution for \(z_{t}\) is stopped since it is also a learned representation and \(\beta_{\mathrm{pred}}=0,"L_{pred}=\sum_{k=1}^{K}\beta_{k}\cdotKL\left[ z_{t+k}\,\middle\|\,\hat{z}_{t+k}\right]","The future prediction loss $\mathcal{L}_{\mathrm{pred}}$ is defined as a weighted sum of Kullback-Leibler divergences between the actual and predicted latent representations over $K$ future steps, where $\beta_k$ are weights that may vary with the prediction horizon $k$."
ICML_2024_oral_58,4,"Actor net:\quad\pi(a_{t}|h_{t},z_{t})\qquadCritic net:\quadV(h_{t},z_{t})",,"Actor:\quad a_{t}=MLP_{\theta}(z_{t}),\quadCritic:\quad V_{t}=MLP_{\phi}(z_{t})","The actor network maps latent representations to actions, while the critic network estimates the value of each state for guiding policy optimization."
